"","time","steps","day"
"448","15:45:00",123,"2015-05-12"
"449","16:00:00",795,"2015-05-12"
"450","16:15:00",271,"2015-05-12"
"451","16:30:00",21,"2015-05-12"
"452","16:45:00",6,"2015-05-12"
"453","17:00:00",388,"2015-05-12"
"454","17:15:00",9,"2015-05-12"
"455","17:30:00",150,"2015-05-12"
"456","17:45:00",290,"2015-05-12"
"457","18:00:00",40,"2015-05-12"
"458","18:15:00",57,"2015-05-12"
"459","18:30:00",56,"2015-05-12"
"460","18:45:00",144,"2015-05-12"
"461","19:00:00",318,"2015-05-12"
"462","19:15:00",52,"2015-05-12"
"463","19:30:00",177,"2015-05-12"
"464","19:45:00",132,"2015-05-12"
"465","20:00:00",54,"2015-05-12"
"466","20:15:00",6,"2015-05-12"
"467","20:30:00",31,"2015-05-12"
"468","20:45:00",0,"2015-05-12"
"469","21:00:00",7,"2015-05-12"
"470","21:15:00",0,"2015-05-12"
"471","21:30:00",236,"2015-05-12"
"472","21:45:00",32,"2015-05-12"
"473","22:00:00",20,"2015-05-12"
"474","22:15:00",0,"2015-05-12"
"475","22:30:00",0,"2015-05-12"
"476","22:45:00",36,"2015-05-12"
"477","23:00:00",34,"2015-05-12"
"478","23:15:00",0,"2015-05-12"
"479","23:30:00",0,"2015-05-12"
"480","23:45:00",0,"2015-05-12"
"481","00:00:00",0,"2015-05-13"
"482","00:15:00",0,"2015-05-13"
"483","00:30:00",0,"2015-05-13"
"484","00:45:00",0,"2015-05-13"
"485","01:00:00",0,"2015-05-13"
"486","01:15:00",0,"2015-05-13"
"487","01:30:00",7,"2015-05-13"
"488","01:45:00",11,"2015-05-13"
"489","02:00:00",0,"2015-05-13"
"490","02:15:00",0,"2015-05-13"
"491","02:30:00",0,"2015-05-13"
"492","02:45:00",0,"2015-05-13"
"493","03:00:00",26,"2015-05-13"
"494","03:15:00",0,"2015-05-13"
"495","03:30:00",0,"2015-05-13"
"496","03:45:00",0,"2015-05-13"
"497","04:00:00",0,"2015-05-13"
"498","04:15:00",0,"2015-05-13"
"499","04:30:00",0,"2015-05-13"
"500","04:45:00",0,"2015-05-13"
"501","05:00:00",0,"2015-05-13"
"502","05:15:00",0,"2015-05-13"
"503","05:30:00",0,"2015-05-13"
"504","05:45:00",0,"2015-05-13"
"505","06:00:00",10,"2015-05-13"
"506","06:15:00",15,"2015-05-13"
"507","06:30:00",0,"2015-05-13"
"508","06:45:00",0,"2015-05-13"
"509","07:00:00",0,"2015-05-13"
"510","07:15:00",0,"2015-05-13"
"511","07:30:00",0,"2015-05-13"
"512","07:45:00",0,"2015-05-13"
"513","08:00:00",0,"2015-05-13"
"514","08:15:00",0,"2015-05-13"
"515","08:30:00",0,"2015-05-13"
"516","08:45:00",0,"2015-05-13"
