"time" "steps" "date" "wday" "hour" "minute" "month"
"133" 2014-10-02 09:00:00 0 "2014-10-02" "Thurs" 9 0 10
"134" 2014-10-02 09:15:00 0 "2014-10-02" "Thurs" 9 15 10
"135" 2014-10-02 09:30:00 0 "2014-10-02" "Thurs" 9 30 10
"136" 2014-10-02 09:45:00 0 "2014-10-02" "Thurs" 9 45 10
"137" 2014-10-02 10:00:00 0 "2014-10-02" "Thurs" 10 0 10
"138" 2014-10-02 10:15:00 0 "2014-10-02" "Thurs" 10 15 10
"139" 2014-10-02 10:30:00 0 "2014-10-02" "Thurs" 10 30 10
"140" 2014-10-02 10:45:00 0 "2014-10-02" "Thurs" 10 45 10
"141" 2014-10-02 11:00:00 0 "2014-10-02" "Thurs" 11 0 10
"142" 2014-10-02 11:15:00 0 "2014-10-02" "Thurs" 11 15 10
"143" 2014-10-02 11:30:00 0 "2014-10-02" "Thurs" 11 30 10
"144" 2014-10-02 11:45:00 0 "2014-10-02" "Thurs" 11 45 10
"145" 2014-10-02 12:00:00 0 "2014-10-02" "Thurs" 12 0 10
"146" 2014-10-02 12:15:00 0 "2014-10-02" "Thurs" 12 15 10
"147" 2014-10-02 12:30:00 0 "2014-10-02" "Thurs" 12 30 10
"148" 2014-10-02 12:45:00 0 "2014-10-02" "Thurs" 12 45 10
"149" 2014-10-02 13:00:00 0 "2014-10-02" "Thurs" 13 0 10
"150" 2014-10-02 13:15:00 0 "2014-10-02" "Thurs" 13 15 10
"151" 2014-10-02 13:30:00 0 "2014-10-02" "Thurs" 13 30 10
"152" 2014-10-02 13:45:00 0 "2014-10-02" "Thurs" 13 45 10
"153" 2014-10-02 14:00:00 0 "2014-10-02" "Thurs" 14 0 10
"154" 2014-10-02 14:15:00 0 "2014-10-02" "Thurs" 14 15 10
"155" 2014-10-02 14:30:00 0 "2014-10-02" "Thurs" 14 30 10
"156" 2014-10-02 14:45:00 0 "2014-10-02" "Thurs" 14 45 10
"157" 2014-10-02 15:00:00 0 "2014-10-02" "Thurs" 15 0 10
"158" 2014-10-02 15:15:00 0 "2014-10-02" "Thurs" 15 15 10
"159" 2014-10-02 15:30:00 0 "2014-10-02" "Thurs" 15 30 10
"160" 2014-10-02 15:45:00 0 "2014-10-02" "Thurs" 15 45 10
"161" 2014-10-02 16:00:00 0 "2014-10-02" "Thurs" 16 0 10
"162" 2014-10-02 16:15:00 0 "2014-10-02" "Thurs" 16 15 10
"163" 2014-10-02 16:30:00 0 "2014-10-02" "Thurs" 16 30 10
"164" 2014-10-02 16:45:00 0 "2014-10-02" "Thurs" 16 45 10
"165" 2014-10-02 17:00:00 0 "2014-10-02" "Thurs" 17 0 10
"166" 2014-10-02 17:15:00 0 "2014-10-02" "Thurs" 17 15 10
"167" 2014-10-02 17:30:00 0 "2014-10-02" "Thurs" 17 30 10
"168" 2014-10-02 17:45:00 0 "2014-10-02" "Thurs" 17 45 10
"169" 2014-10-02 18:00:00 0 "2014-10-02" "Thurs" 18 0 10
"170" 2014-10-02 18:15:00 0 "2014-10-02" "Thurs" 18 15 10
"171" 2014-10-02 18:30:00 0 "2014-10-02" "Thurs" 18 30 10
"172" 2014-10-02 18:45:00 0 "2014-10-02" "Thurs" 18 45 10
"173" 2014-10-02 19:00:00 0 "2014-10-02" "Thurs" 19 0 10
"174" 2014-10-02 19:15:00 0 "2014-10-02" "Thurs" 19 15 10
"175" 2014-10-02 19:30:00 0 "2014-10-02" "Thurs" 19 30 10
"176" 2014-10-02 19:45:00 0 "2014-10-02" "Thurs" 19 45 10
"177" 2014-10-02 20:00:00 0 "2014-10-02" "Thurs" 20 0 10
"178" 2014-10-02 20:15:00 0 "2014-10-02" "Thurs" 20 15 10
"179" 2014-10-02 20:30:00 0 "2014-10-02" "Thurs" 20 30 10
"180" 2014-10-02 20:45:00 0 "2014-10-02" "Thurs" 20 45 10
"181" 2014-10-02 21:00:00 0 "2014-10-02" "Thurs" 21 0 10
"182" 2014-10-02 21:15:00 0 "2014-10-02" "Thurs" 21 15 10
"183" 2014-10-02 21:30:00 0 "2014-10-02" "Thurs" 21 30 10
"184" 2014-10-02 21:45:00 0 "2014-10-02" "Thurs" 21 45 10
"185" 2014-10-02 22:00:00 0 "2014-10-02" "Thurs" 22 0 10
"186" 2014-10-02 22:15:00 0 "2014-10-02" "Thurs" 22 15 10
"187" 2014-10-02 22:30:00 0 "2014-10-02" "Thurs" 22 30 10
"188" 2014-10-02 22:45:00 0 "2014-10-02" "Thurs" 22 45 10
"189" 2014-10-02 23:00:00 0 "2014-10-02" "Thurs" 23 0 10
"190" 2014-10-02 23:15:00 0 "2014-10-02" "Thurs" 23 15 10
"191" 2014-10-02 23:30:00 0 "2014-10-02" "Thurs" 23 30 10
"192" 2014-10-02 23:45:00 0 "2014-10-02" "Thurs" 23 45 10
"193" 2014-10-03 00:00:00 0 "2014-10-03" "Fri" 0 0 10
"194" 2014-10-03 00:15:00 0 "2014-10-03" "Fri" 0 15 10
"195" 2014-10-03 00:30:00 0 "2014-10-03" "Fri" 0 30 10
"196" 2014-10-03 00:45:00 0 "2014-10-03" "Fri" 0 45 10
"197" 2014-10-03 01:00:00 0 "2014-10-03" "Fri" 1 0 10
"198" 2014-10-03 01:15:00 0 "2014-10-03" "Fri" 1 15 10
"199" 2014-10-03 01:30:00 0 "2014-10-03" "Fri" 1 30 10
"200" 2014-10-03 01:45:00 0 "2014-10-03" "Fri" 1 45 10
"201" 2014-10-03 02:00:00 0 "2014-10-03" "Fri" 2 0 10
"202" 2014-10-03 02:15:00 0 "2014-10-03" "Fri" 2 15 10
"203" 2014-10-03 02:30:00 0 "2014-10-03" "Fri" 2 30 10
"204" 2014-10-03 02:45:00 0 "2014-10-03" "Fri" 2 45 10
"205" 2014-10-03 03:00:00 0 "2014-10-03" "Fri" 3 0 10
"206" 2014-10-03 03:15:00 0 "2014-10-03" "Fri" 3 15 10
"207" 2014-10-03 03:30:00 0 "2014-10-03" "Fri" 3 30 10
"208" 2014-10-03 03:45:00 0 "2014-10-03" "Fri" 3 45 10
"209" 2014-10-03 04:00:00 0 "2014-10-03" "Fri" 4 0 10
"210" 2014-10-03 04:15:00 0 "2014-10-03" "Fri" 4 15 10
"211" 2014-10-03 04:30:00 0 "2014-10-03" "Fri" 4 30 10
"212" 2014-10-03 04:45:00 0 "2014-10-03" "Fri" 4 45 10
"213" 2014-10-03 05:00:00 0 "2014-10-03" "Fri" 5 0 10
"214" 2014-10-03 05:15:00 0 "2014-10-03" "Fri" 5 15 10
"215" 2014-10-03 05:30:00 0 "2014-10-03" "Fri" 5 30 10
"216" 2014-10-03 05:45:00 0 "2014-10-03" "Fri" 5 45 10
