"","time","steps","day"
"13901","19:00:00",82,"2015-05-25"
"13902","19:15:00",52,"2015-05-25"
"13903","19:30:00",10,"2015-05-25"
"13904","19:45:00",0,"2015-05-25"
"13905","20:00:00",10,"2015-05-25"
"13906","20:15:00",277,"2015-05-25"
"13907","20:30:00",0,"2015-05-25"
"13908","20:45:00",0,"2015-05-25"
"13909","21:00:00",0,"2015-05-25"
"13910","21:15:00",0,"2015-05-25"
"13911","21:30:00",0,"2015-05-25"
"13912","21:45:00",0,"2015-05-25"
"13913","22:00:00",0,"2015-05-25"
"13914","22:15:00",0,"2015-05-25"
"13915","22:30:00",0,"2015-05-25"
"13916","22:45:00",0,"2015-05-25"
"13917","23:00:00",0,"2015-05-25"
"13918","23:15:00",0,"2015-05-25"
"13919","23:30:00",0,"2015-05-25"
"13920","23:45:00",0,"2015-05-25"
"13921","00:00:00",0,"2015-05-26"
"13922","00:15:00",0,"2015-05-26"
"13923","00:30:00",0,"2015-05-26"
"13924","00:45:00",0,"2015-05-26"
"13925","01:00:00",0,"2015-05-26"
"13926","01:15:00",0,"2015-05-26"
"13927","01:30:00",0,"2015-05-26"
"13928","01:45:00",0,"2015-05-26"
"13929","02:00:00",0,"2015-05-26"
"13930","02:15:00",0,"2015-05-26"
"13931","02:30:00",0,"2015-05-26"
"13932","02:45:00",0,"2015-05-26"
"13933","03:00:00",0,"2015-05-26"
"13934","03:15:00",0,"2015-05-26"
"13935","03:30:00",0,"2015-05-26"
"13936","03:45:00",0,"2015-05-26"
"13937","04:00:00",0,"2015-05-26"
"13938","04:15:00",0,"2015-05-26"
"13939","04:30:00",0,"2015-05-26"
"13940","04:45:00",0,"2015-05-26"
"13941","05:00:00",0,"2015-05-26"
"13942","05:15:00",0,"2015-05-26"
"13943","05:30:00",0,"2015-05-26"
"13944","05:45:00",0,"2015-05-26"
"13945","06:00:00",0,"2015-05-26"
"13946","06:15:00",0,"2015-05-26"
"13947","06:30:00",0,"2015-05-26"
"13948","06:45:00",0,"2015-05-26"
"13949","07:00:00",0,"2015-05-26"
"13950","07:15:00",0,"2015-05-26"
"13951","07:30:00",0,"2015-05-26"
"13952","07:45:00",0,"2015-05-26"
"13953","08:00:00",85,"2015-05-26"
"13954","08:15:00",361,"2015-05-26"
"13955","08:30:00",54,"2015-05-26"
"13956","08:45:00",84,"2015-05-26"
"13957","09:00:00",0,"2015-05-26"
"13958","09:15:00",63,"2015-05-26"
"13959","09:30:00",113,"2015-05-26"
"13960","09:45:00",0,"2015-05-26"
"13961","10:00:00",141,"2015-05-26"
"13962","10:15:00",9,"2015-05-26"
"13963","10:30:00",74,"2015-05-26"
"13964","10:45:00",221,"2015-05-26"
"13965","11:00:00",33,"2015-05-26"
"13966","11:15:00",41,"2015-05-26"
"13967","11:30:00",35,"2015-05-26"
"13968","11:45:00",12,"2015-05-26"
"13969","12:00:00",93,"2015-05-26"
"13970","12:15:00",37,"2015-05-26"
"13971","12:30:00",0,"2015-05-26"
"13972","12:45:00",178,"2015-05-26"
"13973","13:00:00",6,"2015-05-26"
"13974","13:15:00",102,"2015-05-26"
"13975","13:30:00",63,"2015-05-26"
"13976","13:45:00",1144,"2015-05-26"
"13977","14:00:00",664,"2015-05-26"
"13978","14:15:00",46,"2015-05-26"
"13979","14:30:00",5,"2015-05-26"
"13980","14:45:00",9,"2015-05-26"
"13981","15:00:00",30,"2015-05-26"
"13982","15:15:00",98,"2015-05-26"
"13983","15:30:00",99,"2015-05-26"
"13984","15:45:00",24,"2015-05-26"
"13985","16:00:00",229,"2015-05-26"
"13986","16:15:00",702,"2015-05-26"
"13987","16:30:00",269,"2015-05-26"
"13988","16:45:00",115,"2015-05-26"
"13989","17:00:00",172,"2015-05-26"
"13990","17:15:00",37,"2015-05-26"
"13991","17:30:00",0,"2015-05-26"
"13992","17:45:00",8,"2015-05-26"
"13993","18:00:00",0,"2015-05-26"
"13994","18:15:00",21,"2015-05-26"
"13995","18:30:00",166,"2015-05-26"
"13996","18:45:00",356,"2015-05-26"
"13997","19:00:00",0,"2015-05-26"
"13998","19:15:00",660,"2015-05-26"
"13999","19:30:00",179,"2015-05-26"
"14000","19:45:00",41,"2015-05-26"
"14001","20:00:00",0,"2015-05-26"
"14002","20:15:00",0,"2015-05-26"
"14003","20:30:00",0,"2015-05-26"
"14004","20:45:00",0,"2015-05-26"
"14005","21:00:00",0,"2015-05-26"
"14006","21:15:00",0,"2015-05-26"
"14007","21:30:00",0,"2015-05-26"
"14008","21:45:00",0,"2015-05-26"
"14009","22:00:00",0,"2015-05-26"
"14010","22:15:00",0,"2015-05-26"
"14011","22:30:00",0,"2015-05-26"
"14012","22:45:00",0,"2015-05-26"
"14013","23:00:00",0,"2015-05-26"
"14014","23:15:00",0,"2015-05-26"
"14015","23:30:00",0,"2015-05-26"
"14016","23:45:00",0,"2015-05-26"
"14017","00:00:00",0,"2015-05-27"
"14018","00:15:00",0,"2015-05-27"
"14019","00:30:00",0,"2015-05-27"
"14020","00:45:00",0,"2015-05-27"
"14021","01:00:00",0,"2015-05-27"
"14022","01:15:00",0,"2015-05-27"
"14023","01:30:00",0,"2015-05-27"
"14024","01:45:00",0,"2015-05-27"
"14025","02:00:00",0,"2015-05-27"
"14026","02:15:00",0,"2015-05-27"
"14027","02:30:00",0,"2015-05-27"
"14028","02:45:00",0,"2015-05-27"
"14029","03:00:00",0,"2015-05-27"
"14030","03:15:00",0,"2015-05-27"
"14031","03:30:00",0,"2015-05-27"
"14032","03:45:00",0,"2015-05-27"
"14033","04:00:00",0,"2015-05-27"
"14034","04:15:00",0,"2015-05-27"
"14035","04:30:00",0,"2015-05-27"
"14036","04:45:00",0,"2015-05-27"
"14037","05:00:00",0,"2015-05-27"
"14038","05:15:00",0,"2015-05-27"
"14039","05:30:00",0,"2015-05-27"
"14040","05:45:00",0,"2015-05-27"
"14041","06:00:00",0,"2015-05-27"
"14042","06:15:00",0,"2015-05-27"
"14043","06:30:00",0,"2015-05-27"
"14044","06:45:00",0,"2015-05-27"
"14045","07:00:00",0,"2015-05-27"
"14046","07:15:00",0,"2015-05-27"
"14047","07:30:00",0,"2015-05-27"
"14048","07:45:00",0,"2015-05-27"
"14049","08:00:00",0,"2015-05-27"
"14050","08:15:00",213,"2015-05-27"
"14051","08:30:00",217,"2015-05-27"
"14052","08:45:00",252,"2015-05-27"
"14053","09:00:00",253,"2015-05-27"
"14054","09:15:00",150,"2015-05-27"
"14055","09:30:00",1429,"2015-05-27"
"14056","09:45:00",528,"2015-05-27"
"14057","10:00:00",736,"2015-05-27"
"14058","10:15:00",4,"2015-05-27"
"14059","10:30:00",18,"2015-05-27"
"14060","10:45:00",615,"2015-05-27"
"14061","11:00:00",371,"2015-05-27"
"14062","11:15:00",478,"2015-05-27"
"14063","11:30:00",947,"2015-05-27"
"14064","11:45:00",723,"2015-05-27"
"14065","12:00:00",525,"2015-05-27"
"14066","12:15:00",0,"2015-05-27"
"14067","12:30:00",0,"2015-05-27"
"14068","12:45:00",8,"2015-05-27"
"14069","13:00:00",12,"2015-05-27"
"14070","13:15:00",391,"2015-05-27"
"14071","13:30:00",508,"2015-05-27"
"14072","13:45:00",117,"2015-05-27"
"14073","14:00:00",1052,"2015-05-27"
"14074","14:15:00",350,"2015-05-27"
"14075","14:30:00",8,"2015-05-27"
"14076","14:45:00",147,"2015-05-27"
"14077","15:00:00",0,"2015-05-27"
"14078","15:15:00",0,"2015-05-27"
"14079","15:30:00",29,"2015-05-27"
"14080","15:45:00",433,"2015-05-27"
"14081","16:00:00",112,"2015-05-27"
"14082","16:15:00",41,"2015-05-27"
"14083","16:30:00",75,"2015-05-27"
"14084","16:45:00",0,"2015-05-27"
"14085","17:00:00",17,"2015-05-27"
"14086","17:15:00",0,"2015-05-27"
"14087","17:30:00",613,"2015-05-27"
"14088","17:45:00",13,"2015-05-27"
"14089","18:00:00",72,"2015-05-27"
"14090","18:15:00",36,"2015-05-27"
"14091","18:30:00",55,"2015-05-27"
"14092","18:45:00",391,"2015-05-27"
"14093","19:00:00",473,"2015-05-27"
"14094","19:15:00",233,"2015-05-27"
"14095","19:30:00",200,"2015-05-27"
"14096","19:45:00",1490,"2015-05-27"
"14097","20:00:00",1072,"2015-05-27"
"14098","20:15:00",0,"2015-05-27"
"14099","20:30:00",13,"2015-05-27"
"14100","20:45:00",30,"2015-05-27"
"14101","21:00:00",16,"2015-05-27"
"14102","21:15:00",9,"2015-05-27"
"14103","21:30:00",0,"2015-05-27"
"14104","21:45:00",28,"2015-05-27"
"14105","22:00:00",0,"2015-05-27"
"14106","22:15:00",177,"2015-05-27"
"14107","22:30:00",141,"2015-05-27"
"14108","22:45:00",1205,"2015-05-27"
"14109","23:00:00",1467,"2015-05-27"
"14110","23:15:00",194,"2015-05-27"
"14111","23:30:00",113,"2015-05-27"
"14112","23:45:00",0,"2015-05-27"
"14113","00:00:00",0,"2015-05-28"
"14114","00:15:00",0,"2015-05-28"
"14115","00:30:00",0,"2015-05-28"
"14116","00:45:00",0,"2015-05-28"
"14117","01:00:00",0,"2015-05-28"
"14118","01:15:00",0,"2015-05-28"
"14119","01:30:00",0,"2015-05-28"
"14120","01:45:00",0,"2015-05-28"
"14121","02:00:00",0,"2015-05-28"
"14122","02:15:00",0,"2015-05-28"
"14123","02:30:00",0,"2015-05-28"
"14124","02:45:00",0,"2015-05-28"
"14125","03:00:00",0,"2015-05-28"
"14126","03:15:00",0,"2015-05-28"
"14127","03:30:00",0,"2015-05-28"
"14128","03:45:00",0,"2015-05-28"
"14129","04:00:00",0,"2015-05-28"
"14130","04:15:00",0,"2015-05-28"
"14131","04:30:00",0,"2015-05-28"
"14132","04:45:00",0,"2015-05-28"
"14133","05:00:00",0,"2015-05-28"
"14134","05:15:00",0,"2015-05-28"
"14135","05:30:00",0,"2015-05-28"
"14136","05:45:00",0,"2015-05-28"
"14137","06:00:00",0,"2015-05-28"
"14138","06:15:00",0,"2015-05-28"
"14139","06:30:00",0,"2015-05-28"
"14140","06:45:00",0,"2015-05-28"
"14141","07:00:00",0,"2015-05-28"
"14142","07:15:00",0,"2015-05-28"
"14143","07:30:00",0,"2015-05-28"
"14144","07:45:00",0,"2015-05-28"
"14145","08:00:00",0,"2015-05-28"
"14146","08:15:00",0,"2015-05-28"
"14147","08:30:00",0,"2015-05-28"
"14148","08:45:00",544,"2015-05-28"
"14149","09:00:00",247,"2015-05-28"
"14150","09:15:00",88,"2015-05-28"
"14151","09:30:00",0,"2015-05-28"
"14152","09:45:00",4,"2015-05-28"
"14153","10:00:00",284,"2015-05-28"
"14154","10:15:00",422,"2015-05-28"
"14155","10:30:00",0,"2015-05-28"
"14156","10:45:00",0,"2015-05-28"
"14157","11:00:00",0,"2015-05-28"
"14158","11:15:00",0,"2015-05-28"
"14159","11:30:00",0,"2015-05-28"
"14160","11:45:00",0,"2015-05-28"
"14161","12:00:00",0,"2015-05-28"
"14162","12:15:00",0,"2015-05-28"
"14163","12:30:00",0,"2015-05-28"
"14164","12:45:00",0,"2015-05-28"
"14165","13:00:00",0,"2015-05-28"
"14166","13:15:00",0,"2015-05-28"
"14167","13:30:00",0,"2015-05-28"
"14168","13:45:00",0,"2015-05-28"
"14169","14:00:00",0,"2015-05-28"
"14170","14:15:00",0,"2015-05-28"
"14171","14:30:00",0,"2015-05-28"
"14172","14:45:00",0,"2015-05-28"
"14173","15:00:00",0,"2015-05-28"
"14174","15:15:00",0,"2015-05-28"
"14175","15:30:00",0,"2015-05-28"
"14176","15:45:00",0,"2015-05-28"
"14177","16:00:00",0,"2015-05-28"
"14178","16:15:00",0,"2015-05-28"
"14179","16:30:00",75,"2015-05-28"
"14180","16:45:00",171,"2015-05-28"
"14181","17:00:00",19,"2015-05-28"
"14182","17:15:00",31,"2015-05-28"
"14183","17:30:00",90,"2015-05-28"
"14184","17:45:00",531,"2015-05-28"
"14185","18:00:00",1424,"2015-05-28"
"14186","18:15:00",1114,"2015-05-28"
"14187","18:30:00",0,"2015-05-28"
"14188","18:45:00",7,"2015-05-28"
"14189","19:00:00",9,"2015-05-28"
"14190","19:15:00",0,"2015-05-28"
"14191","19:30:00",0,"2015-05-28"
"14192","19:45:00",0,"2015-05-28"
"14193","20:00:00",0,"2015-05-28"
"14194","20:15:00",732,"2015-05-28"
"14195","20:30:00",1542,"2015-05-28"
"14196","20:45:00",565,"2015-05-28"
"14197","21:00:00",0,"2015-05-28"
"14198","21:15:00",8,"2015-05-28"
"14199","21:30:00",0,"2015-05-28"
"14200","21:45:00",42,"2015-05-28"
"14201","22:00:00",395,"2015-05-28"
"14202","22:15:00",32,"2015-05-28"
"14203","22:30:00",0,"2015-05-28"
"14204","22:45:00",7,"2015-05-28"
"14205","23:00:00",5,"2015-05-28"
"14206","23:15:00",0,"2015-05-28"
"14207","23:30:00",26,"2015-05-28"
"14208","23:45:00",19,"2015-05-28"
"14209","00:00:00",49,"2015-05-29"
"14210","00:15:00",9,"2015-05-29"
"14211","00:30:00",5,"2015-05-29"
"14212","00:45:00",6,"2015-05-29"
"14213","01:00:00",29,"2015-05-29"
"14214","01:15:00",20,"2015-05-29"
"14215","01:30:00",7,"2015-05-29"
"14216","01:45:00",13,"2015-05-29"
"14217","02:00:00",169,"2015-05-29"
"14218","02:15:00",25,"2015-05-29"
"14219","02:30:00",8,"2015-05-29"
"14220","02:45:00",38,"2015-05-29"
"14221","03:00:00",76,"2015-05-29"
"14222","03:15:00",444,"2015-05-29"
"14223","03:30:00",0,"2015-05-29"
"14224","03:45:00",0,"2015-05-29"
"14225","04:00:00",0,"2015-05-29"
"14226","04:15:00",0,"2015-05-29"
"14227","04:30:00",0,"2015-05-29"
"14228","04:45:00",0,"2015-05-29"
"14229","05:00:00",0,"2015-05-29"
"14230","05:15:00",0,"2015-05-29"
"14231","05:30:00",0,"2015-05-29"
"14232","05:45:00",0,"2015-05-29"
"14233","06:00:00",0,"2015-05-29"
"14234","06:15:00",0,"2015-05-29"
"14235","06:30:00",0,"2015-05-29"
"14236","06:45:00",0,"2015-05-29"
"14237","07:00:00",0,"2015-05-29"
"14238","07:15:00",0,"2015-05-29"
"14239","07:30:00",0,"2015-05-29"
"14240","07:45:00",0,"2015-05-29"
"14241","08:00:00",0,"2015-05-29"
"14242","08:15:00",0,"2015-05-29"
"14243","08:30:00",0,"2015-05-29"
"14244","08:45:00",0,"2015-05-29"
"14245","09:00:00",0,"2015-05-29"
"14246","09:15:00",0,"2015-05-29"
"14247","09:30:00",0,"2015-05-29"
"14248","09:45:00",0,"2015-05-29"
"14249","10:00:00",0,"2015-05-29"
"14250","10:15:00",0,"2015-05-29"
"14251","10:30:00",0,"2015-05-29"
"14252","10:45:00",0,"2015-05-29"
"14253","11:00:00",277,"2015-05-29"
"14254","11:15:00",0,"2015-05-29"
"14255","11:30:00",27,"2015-05-29"
"14256","11:45:00",0,"2015-05-29"
"14257","12:00:00",0,"2015-05-29"
"14258","12:15:00",0,"2015-05-29"
"14259","12:30:00",0,"2015-05-29"
"14260","12:45:00",0,"2015-05-29"
"14261","13:00:00",0,"2015-05-29"
"14262","13:15:00",8,"2015-05-29"
"14263","13:30:00",0,"2015-05-29"
"14264","13:45:00",0,"2015-05-29"
"14265","14:00:00",22,"2015-05-29"
"14266","14:15:00",0,"2015-05-29"
"14267","14:30:00",0,"2015-05-29"
"14268","14:45:00",17,"2015-05-29"
"14269","15:00:00",25,"2015-05-29"
"14270","15:15:00",0,"2015-05-29"
"14271","15:30:00",0,"2015-05-29"
"14272","15:45:00",13,"2015-05-29"
"14273","16:00:00",0,"2015-05-29"
"14274","16:15:00",0,"2015-05-29"
"14275","16:30:00",0,"2015-05-29"
"14276","16:45:00",0,"2015-05-29"
"14277","17:00:00",0,"2015-05-29"
"14278","17:15:00",0,"2015-05-29"
"14279","17:30:00",0,"2015-05-29"
"14280","17:45:00",0,"2015-05-29"
"14281","18:00:00",0,"2015-05-29"
"14282","18:15:00",0,"2015-05-29"
"14283","18:30:00",0,"2015-05-29"
"14284","18:45:00",0,"2015-05-29"
"14285","19:00:00",0,"2015-05-29"
"14286","19:15:00",0,"2015-05-29"
"14287","19:30:00",0,"2015-05-29"
"14288","19:45:00",0,"2015-05-29"
"14289","20:00:00",0,"2015-05-29"
"14290","20:15:00",0,"2015-05-29"
"14291","20:30:00",0,"2015-05-29"
"14292","20:45:00",0,"2015-05-29"
"14293","21:00:00",0,"2015-05-29"
"14294","21:15:00",0,"2015-05-29"
"14295","21:30:00",0,"2015-05-29"
"14296","21:45:00",5,"2015-05-29"
"14297","22:00:00",0,"2015-05-29"
"14298","22:15:00",0,"2015-05-29"
"14299","22:30:00",0,"2015-05-29"
"14300","22:45:00",0,"2015-05-29"
"14301","23:00:00",0,"2015-05-29"
"14302","23:15:00",0,"2015-05-29"
"14303","23:30:00",0,"2015-05-29"
"14304","23:45:00",0,"2015-05-29"
"14305","00:00:00",0,"2015-05-30"
"14306","00:15:00",0,"2015-05-30"
"14307","00:30:00",0,"2015-05-30"
"14308","00:45:00",0,"2015-05-30"
"14309","01:00:00",0,"2015-05-30"
"14310","01:15:00",0,"2015-05-30"
"14311","01:30:00",0,"2015-05-30"
"14312","01:45:00",0,"2015-05-30"
"14313","02:00:00",0,"2015-05-30"
"14314","02:15:00",0,"2015-05-30"
"14315","02:30:00",0,"2015-05-30"
"14316","02:45:00",0,"2015-05-30"
"14317","03:00:00",0,"2015-05-30"
"14318","03:15:00",0,"2015-05-30"
"14319","03:30:00",0,"2015-05-30"
"14320","03:45:00",0,"2015-05-30"
"14321","04:00:00",0,"2015-05-30"
"14322","04:15:00",0,"2015-05-30"
"14323","04:30:00",0,"2015-05-30"
"14324","04:45:00",0,"2015-05-30"
"14325","05:00:00",0,"2015-05-30"
"14326","05:15:00",0,"2015-05-30"
"14327","05:30:00",0,"2015-05-30"
"14328","05:45:00",0,"2015-05-30"
"14329","06:00:00",0,"2015-05-30"
"14330","06:15:00",0,"2015-05-30"
"14331","06:30:00",0,"2015-05-30"
"14332","06:45:00",0,"2015-05-30"
"14333","07:00:00",0,"2015-05-30"
"14334","07:15:00",0,"2015-05-30"
"14335","07:30:00",0,"2015-05-30"
"14336","07:45:00",0,"2015-05-30"
"14337","08:00:00",0,"2015-05-30"
"14338","08:15:00",0,"2015-05-30"
"14339","08:30:00",0,"2015-05-30"
"14340","08:45:00",0,"2015-05-30"
"14341","09:00:00",0,"2015-05-30"
"14342","09:15:00",0,"2015-05-30"
"14343","09:30:00",0,"2015-05-30"
"14344","09:45:00",0,"2015-05-30"
"14345","10:00:00",0,"2015-05-30"
"14346","10:15:00",0,"2015-05-30"
"14347","10:30:00",0,"2015-05-30"
"14348","10:45:00",0,"2015-05-30"
"14349","11:00:00",0,"2015-05-30"
"14350","11:15:00",0,"2015-05-30"
"14351","11:30:00",0,"2015-05-30"
"14352","11:45:00",0,"2015-05-30"
"14353","12:00:00",0,"2015-05-30"
"14354","12:15:00",98,"2015-05-30"
"14355","12:30:00",270,"2015-05-30"
"14356","12:45:00",250,"2015-05-30"
"14357","13:00:00",320,"2015-05-30"
"14358","13:15:00",62,"2015-05-30"
"14359","13:30:00",352,"2015-05-30"
"14360","13:45:00",244,"2015-05-30"
"14361","14:00:00",302,"2015-05-30"
"14362","14:15:00",501,"2015-05-30"
"14363","14:30:00",111,"2015-05-30"
"14364","14:45:00",0,"2015-05-30"
"14365","15:00:00",126,"2015-05-30"
"14366","15:15:00",0,"2015-05-30"
"14367","15:30:00",308,"2015-05-30"
"14368","15:45:00",73,"2015-05-30"
"14369","16:00:00",0,"2015-05-30"
"14370","16:15:00",0,"2015-05-30"
"14371","16:30:00",51,"2015-05-30"
"14372","16:45:00",0,"2015-05-30"
"14373","17:00:00",12,"2015-05-30"
"14374","17:15:00",67,"2015-05-30"
"14375","17:30:00",337,"2015-05-30"
"14376","17:45:00",33,"2015-05-30"
"14377","18:00:00",181,"2015-05-30"
"14378","18:15:00",7,"2015-05-30"
"14379","18:30:00",207,"2015-05-30"
"14380","18:45:00",136,"2015-05-30"
"14381","19:00:00",0,"2015-05-30"
"14382","19:15:00",16,"2015-05-30"
"14383","19:30:00",162,"2015-05-30"
"14384","19:45:00",279,"2015-05-30"
"14385","20:00:00",7,"2015-05-30"
"14386","20:15:00",0,"2015-05-30"
"14387","20:30:00",0,"2015-05-30"
"14388","20:45:00",0,"2015-05-30"
"14389","21:00:00",168,"2015-05-30"
"14390","21:15:00",30,"2015-05-30"
"14391","21:30:00",0,"2015-05-30"
"14392","21:45:00",7,"2015-05-30"
"14393","22:00:00",0,"2015-05-30"
"14394","22:15:00",89,"2015-05-30"
"14395","22:30:00",0,"2015-05-30"
"14396","22:45:00",0,"2015-05-30"
"14397","23:00:00",0,"2015-05-30"
"14398","23:15:00",35,"2015-05-30"
"14399","23:30:00",76,"2015-05-30"
"14400","23:45:00",0,"2015-05-30"
"14401","00:00:00",9,"2015-05-31"
"14402","00:15:00",0,"2015-05-31"
"14403","00:30:00",0,"2015-05-31"
"14404","00:45:00",0,"2015-05-31"
"14405","01:00:00",35,"2015-05-31"
"14406","01:15:00",0,"2015-05-31"
"14407","01:30:00",0,"2015-05-31"
"14408","01:45:00",16,"2015-05-31"
"14409","02:00:00",0,"2015-05-31"
"14410","02:15:00",0,"2015-05-31"
"14411","02:30:00",0,"2015-05-31"
"14412","02:45:00",0,"2015-05-31"
"14413","03:00:00",0,"2015-05-31"
"14414","03:15:00",6,"2015-05-31"
"14415","03:30:00",8,"2015-05-31"
"14416","03:45:00",0,"2015-05-31"
"14417","04:00:00",0,"2015-05-31"
"14418","04:15:00",0,"2015-05-31"
"14419","04:30:00",0,"2015-05-31"
"14420","04:45:00",6,"2015-05-31"
"14421","05:00:00",0,"2015-05-31"
"14422","05:15:00",0,"2015-05-31"
"14423","05:30:00",0,"2015-05-31"
"14424","05:45:00",0,"2015-05-31"
"14425","06:00:00",0,"2015-05-31"
"14426","06:15:00",0,"2015-05-31"
"14427","06:30:00",0,"2015-05-31"
"14428","06:45:00",0,"2015-05-31"
"14429","07:00:00",0,"2015-05-31"
"14430","07:15:00",0,"2015-05-31"
"14431","07:30:00",0,"2015-05-31"
"14432","07:45:00",0,"2015-05-31"
"14433","08:00:00",0,"2015-05-31"
"14434","08:15:00",48,"2015-05-31"
"14435","08:30:00",0,"2015-05-31"
"14436","08:45:00",121,"2015-05-31"
"14437","09:00:00",0,"2015-05-31"
"14438","09:15:00",0,"2015-05-31"
"14439","09:30:00",0,"2015-05-31"
"14440","09:45:00",0,"2015-05-31"
"14441","10:00:00",45,"2015-05-31"
"14442","10:15:00",163,"2015-05-31"
"14443","10:30:00",246,"2015-05-31"
"14444","10:45:00",213,"2015-05-31"
"14445","11:00:00",352,"2015-05-31"
"14446","11:15:00",1681,"2015-05-31"
"14447","11:30:00",795,"2015-05-31"
"14448","11:45:00",607,"2015-05-31"
"14449","12:00:00",765,"2015-05-31"
"14450","12:15:00",88,"2015-05-31"
"14451","12:30:00",0,"2015-05-31"
"14452","12:45:00",0,"2015-05-31"
"14453","13:00:00",148,"2015-05-31"
"14454","13:15:00",426,"2015-05-31"
"14455","13:30:00",0,"2015-05-31"
"14456","13:45:00",115,"2015-05-31"
"14457","14:00:00",0,"2015-05-31"
"14458","14:15:00",0,"2015-05-31"
"14459","14:30:00",38,"2015-05-31"
"14460","14:45:00",4,"2015-05-31"
"14461","15:00:00",7,"2015-05-31"
"14462","15:15:00",9,"2015-05-31"
"14463","15:30:00",129,"2015-05-31"
"14464","15:45:00",170,"2015-05-31"
"14465","16:00:00",201,"2015-05-31"
"14466","16:15:00",344,"2015-05-31"
"14467","16:30:00",51,"2015-05-31"
"14468","16:45:00",124,"2015-05-31"
"14469","17:00:00",0,"2015-05-31"
"14470","17:15:00",148,"2015-05-31"
"14471","17:30:00",25,"2015-05-31"
"14472","17:45:00",355,"2015-05-31"
"14473","18:00:00",116,"2015-05-31"
"14474","18:15:00",212,"2015-05-31"
"14475","18:30:00",413,"2015-05-31"
"14476","18:45:00",393,"2015-05-31"
"14477","19:00:00",299,"2015-05-31"
"14478","19:15:00",36,"2015-05-31"
"14479","19:30:00",115,"2015-05-31"
"14480","19:45:00",0,"2015-05-31"
"14481","20:00:00",43,"2015-05-31"
"14482","20:15:00",26,"2015-05-31"
"14483","20:30:00",12,"2015-05-31"
"14484","20:45:00",0,"2015-05-31"
"14485","21:00:00",0,"2015-05-31"
"14486","21:15:00",0,"2015-05-31"
"14487","21:30:00",0,"2015-05-31"
"14488","21:45:00",86,"2015-05-31"
"14489","22:00:00",46,"2015-05-31"
"14490","22:15:00",0,"2015-05-31"
"14491","22:30:00",0,"2015-05-31"
"14492","22:45:00",38,"2015-05-31"
"14493","23:00:00",0,"2015-05-31"
"14494","23:15:00",0,"2015-05-31"
"14495","23:30:00",0,"2015-05-31"
"14496","23:45:00",0,"2015-05-31"
"14497","00:00:00",8,"2015-06-01"
"14498","00:15:00",0,"2015-06-01"
"14499","00:30:00",0,"2015-06-01"
"14500","00:45:00",0,"2015-06-01"
"14501","01:00:00",0,"2015-06-01"
"14502","01:15:00",0,"2015-06-01"
"14503","01:30:00",0,"2015-06-01"
"14504","01:45:00",0,"2015-06-01"
"14505","02:00:00",0,"2015-06-01"
"14506","02:15:00",0,"2015-06-01"
"14507","02:30:00",0,"2015-06-01"
"14508","02:45:00",0,"2015-06-01"
"14509","03:00:00",0,"2015-06-01"
"14510","03:15:00",0,"2015-06-01"
"14511","03:30:00",0,"2015-06-01"
"14512","03:45:00",5,"2015-06-01"
"14513","04:00:00",0,"2015-06-01"
"14514","04:15:00",0,"2015-06-01"
"14515","04:30:00",0,"2015-06-01"
"14516","04:45:00",0,"2015-06-01"
"14517","05:00:00",0,"2015-06-01"
"14518","05:15:00",0,"2015-06-01"
"14519","05:30:00",0,"2015-06-01"
"14520","05:45:00",0,"2015-06-01"
"14521","06:00:00",14,"2015-06-01"
"14522","06:15:00",0,"2015-06-01"
"14523","06:30:00",0,"2015-06-01"
"14524","06:45:00",0,"2015-06-01"
"14525","07:00:00",0,"2015-06-01"
"14526","07:15:00",0,"2015-06-01"
"14527","07:30:00",0,"2015-06-01"
"14528","07:45:00",76,"2015-06-01"
"14529","08:00:00",90,"2015-06-01"
"14530","08:15:00",325,"2015-06-01"
"14531","08:30:00",507,"2015-06-01"
"14532","08:45:00",0,"2015-06-01"
"14533","09:00:00",0,"2015-06-01"
"14534","09:15:00",74,"2015-06-01"
"14535","09:30:00",64,"2015-06-01"
"14536","09:45:00",0,"2015-06-01"
"14537","10:00:00",10,"2015-06-01"
"14538","10:15:00",0,"2015-06-01"
"14539","10:30:00",0,"2015-06-01"
"14540","10:45:00",0,"2015-06-01"
"14541","11:00:00",0,"2015-06-01"
"14542","11:15:00",0,"2015-06-01"
"14543","11:30:00",0,"2015-06-01"
"14544","11:45:00",42,"2015-06-01"
"14545","12:00:00",0,"2015-06-01"
"14546","12:15:00",0,"2015-06-01"
"14547","12:30:00",51,"2015-06-01"
"14548","12:45:00",0,"2015-06-01"
"14549","13:00:00",65,"2015-06-01"
"14550","13:15:00",156,"2015-06-01"
"14551","13:30:00",0,"2015-06-01"
"14552","13:45:00",10,"2015-06-01"
"14553","14:00:00",189,"2015-06-01"
"14554","14:15:00",16,"2015-06-01"
"14555","14:30:00",73,"2015-06-01"
"14556","14:45:00",232,"2015-06-01"
"14557","15:00:00",0,"2015-06-01"
"14558","15:15:00",0,"2015-06-01"
"14559","15:30:00",0,"2015-06-01"
"14560","15:45:00",0,"2015-06-01"
"14561","16:00:00",0,"2015-06-01"
"14562","16:15:00",0,"2015-06-01"
"14563","16:30:00",0,"2015-06-01"
"14564","16:45:00",0,"2015-06-01"
"14565","17:00:00",184,"2015-06-01"
