"time","steps","date","wday","hour","minute","month"
2015-04-04 09:45:00,0,"2015-04-04","Sat",9,45,4
2015-04-04 10:00:00,0,"2015-04-04","Sat",10,0,4
2015-04-04 10:15:00,0,"2015-04-04","Sat",10,15,4
2015-04-04 10:30:00,0,"2015-04-04","Sat",10,30,4
2015-04-04 10:45:00,0,"2015-04-04","Sat",10,45,4
2015-04-04 11:00:00,0,"2015-04-04","Sat",11,0,4
2015-04-04 11:15:00,0,"2015-04-04","Sat",11,15,4
2015-04-04 11:30:00,0,"2015-04-04","Sat",11,30,4
2015-04-04 11:45:00,0,"2015-04-04","Sat",11,45,4
2015-04-04 12:00:00,0,"2015-04-04","Sat",12,0,4
2015-04-04 12:15:00,0,"2015-04-04","Sat",12,15,4
2015-04-04 12:30:00,0,"2015-04-04","Sat",12,30,4
2015-04-04 12:45:00,0,"2015-04-04","Sat",12,45,4
2015-04-04 13:00:00,0,"2015-04-04","Sat",13,0,4
2015-04-04 13:15:00,0,"2015-04-04","Sat",13,15,4
2015-04-04 13:30:00,0,"2015-04-04","Sat",13,30,4
2015-04-04 13:45:00,0,"2015-04-04","Sat",13,45,4
2015-04-04 14:00:00,0,"2015-04-04","Sat",14,0,4
2015-04-04 14:15:00,0,"2015-04-04","Sat",14,15,4
2015-04-04 14:30:00,0,"2015-04-04","Sat",14,30,4
2015-04-04 14:45:00,0,"2015-04-04","Sat",14,45,4
2015-04-04 15:00:00,0,"2015-04-04","Sat",15,0,4
2015-04-04 15:15:00,0,"2015-04-04","Sat",15,15,4
2015-04-04 15:30:00,0,"2015-04-04","Sat",15,30,4
2015-04-04 15:45:00,0,"2015-04-04","Sat",15,45,4
2015-04-04 16:00:00,0,"2015-04-04","Sat",16,0,4
2015-04-04 16:15:00,0,"2015-04-04","Sat",16,15,4
2015-04-04 16:30:00,0,"2015-04-04","Sat",16,30,4
2015-04-04 16:45:00,0,"2015-04-04","Sat",16,45,4
2015-04-04 17:00:00,0,"2015-04-04","Sat",17,0,4
2015-04-04 17:15:00,0,"2015-04-04","Sat",17,15,4
2015-04-04 17:30:00,0,"2015-04-04","Sat",17,30,4
2015-04-04 17:45:00,0,"2015-04-04","Sat",17,45,4
2015-04-04 18:00:00,0,"2015-04-04","Sat",18,0,4
2015-04-04 18:15:00,0,"2015-04-04","Sat",18,15,4
2015-04-04 18:30:00,0,"2015-04-04","Sat",18,30,4
2015-04-04 18:45:00,0,"2015-04-04","Sat",18,45,4
2015-04-04 19:00:00,0,"2015-04-04","Sat",19,0,4
2015-04-04 19:15:00,0,"2015-04-04","Sat",19,15,4
2015-04-04 19:30:00,0,"2015-04-04","Sat",19,30,4
2015-04-04 19:45:00,0,"2015-04-04","Sat",19,45,4
2015-04-04 20:00:00,0,"2015-04-04","Sat",20,0,4
2015-04-04 20:15:00,0,"2015-04-04","Sat",20,15,4
2015-04-04 20:30:00,0,"2015-04-04","Sat",20,30,4
2015-04-04 20:45:00,0,"2015-04-04","Sat",20,45,4
2015-04-04 21:00:00,0,"2015-04-04","Sat",21,0,4
2015-04-04 21:15:00,0,"2015-04-04","Sat",21,15,4
2015-04-04 21:30:00,0,"2015-04-04","Sat",21,30,4
2015-04-04 21:45:00,0,"2015-04-04","Sat",21,45,4
2015-04-04 22:00:00,0,"2015-04-04","Sat",22,0,4
2015-04-04 22:15:00,0,"2015-04-04","Sat",22,15,4
2015-04-04 22:30:00,0,"2015-04-04","Sat",22,30,4
2015-04-04 22:45:00,0,"2015-04-04","Sat",22,45,4
2015-04-04 23:00:00,0,"2015-04-04","Sat",23,0,4
2015-04-04 23:15:00,0,"2015-04-04","Sat",23,15,4
2015-04-04 23:30:00,0,"2015-04-04","Sat",23,30,4
2015-04-04 23:45:00,0,"2015-04-04","Sat",23,45,4
2015-04-05 00:00:00,0,"2015-04-05","Sun",0,0,4
2015-04-05 00:15:00,0,"2015-04-05","Sun",0,15,4
2015-04-05 00:30:00,0,"2015-04-05","Sun",0,30,4
2015-04-05 00:45:00,0,"2015-04-05","Sun",0,45,4
2015-04-05 01:00:00,0,"2015-04-05","Sun",1,0,4
2015-04-05 01:15:00,0,"2015-04-05","Sun",1,15,4
2015-04-05 01:30:00,0,"2015-04-05","Sun",1,30,4
2015-04-05 01:45:00,0,"2015-04-05","Sun",1,45,4
2015-04-05 02:00:00,0,"2015-04-05","Sun",2,0,4
2015-04-05 02:15:00,0,"2015-04-05","Sun",2,15,4
2015-04-05 02:30:00,0,"2015-04-05","Sun",2,30,4
2015-04-05 02:45:00,0,"2015-04-05","Sun",2,45,4
2015-04-05 03:00:00,0,"2015-04-05","Sun",3,0,4
2015-04-05 03:15:00,0,"2015-04-05","Sun",3,15,4
2015-04-05 03:30:00,0,"2015-04-05","Sun",3,30,4
2015-04-05 03:45:00,0,"2015-04-05","Sun",3,45,4
2015-04-05 04:00:00,0,"2015-04-05","Sun",4,0,4
2015-04-05 04:15:00,0,"2015-04-05","Sun",4,15,4
2015-04-05 04:30:00,0,"2015-04-05","Sun",4,30,4
2015-04-05 04:45:00,0,"2015-04-05","Sun",4,45,4
2015-04-05 05:00:00,0,"2015-04-05","Sun",5,0,4
2015-04-05 05:15:00,0,"2015-04-05","Sun",5,15,4
2015-04-05 05:30:00,0,"2015-04-05","Sun",5,30,4
2015-04-05 05:45:00,0,"2015-04-05","Sun",5,45,4
2015-04-05 06:00:00,0,"2015-04-05","Sun",6,0,4
2015-04-05 06:15:00,0,"2015-04-05","Sun",6,15,4
2015-04-05 06:30:00,0,"2015-04-05","Sun",6,30,4
2015-04-05 06:45:00,0,"2015-04-05","Sun",6,45,4
2015-04-05 07:00:00,0,"2015-04-05","Sun",7,0,4
2015-04-05 07:15:00,0,"2015-04-05","Sun",7,15,4
2015-04-05 07:30:00,0,"2015-04-05","Sun",7,30,4
2015-04-05 07:45:00,0,"2015-04-05","Sun",7,45,4
2015-04-05 08:00:00,0,"2015-04-05","Sun",8,0,4
2015-04-05 08:15:00,0,"2015-04-05","Sun",8,15,4
2015-04-05 08:30:00,0,"2015-04-05","Sun",8,30,4
2015-04-05 08:45:00,0,"2015-04-05","Sun",8,45,4
2015-04-05 09:00:00,0,"2015-04-05","Sun",9,0,4
2015-04-05 09:15:00,0,"2015-04-05","Sun",9,15,4
2015-04-05 09:30:00,0,"2015-04-05","Sun",9,30,4
2015-04-05 09:45:00,0,"2015-04-05","Sun",9,45,4
2015-04-05 10:00:00,0,"2015-04-05","Sun",10,0,4
2015-04-05 10:15:00,0,"2015-04-05","Sun",10,15,4
2015-04-05 10:30:00,0,"2015-04-05","Sun",10,30,4
2015-04-05 10:45:00,0,"2015-04-05","Sun",10,45,4
2015-04-05 11:00:00,0,"2015-04-05","Sun",11,0,4
2015-04-05 11:15:00,0,"2015-04-05","Sun",11,15,4
2015-04-05 11:30:00,0,"2015-04-05","Sun",11,30,4
2015-04-05 11:45:00,0,"2015-04-05","Sun",11,45,4
2015-04-05 12:00:00,0,"2015-04-05","Sun",12,0,4
2015-04-05 12:15:00,0,"2015-04-05","Sun",12,15,4
2015-04-05 12:30:00,0,"2015-04-05","Sun",12,30,4
2015-04-05 12:45:00,0,"2015-04-05","Sun",12,45,4
2015-04-05 13:00:00,0,"2015-04-05","Sun",13,0,4
2015-04-05 13:15:00,0,"2015-04-05","Sun",13,15,4
2015-04-05 13:30:00,0,"2015-04-05","Sun",13,30,4
2015-04-05 13:45:00,0,"2015-04-05","Sun",13,45,4
2015-04-05 14:00:00,0,"2015-04-05","Sun",14,0,4
2015-04-05 14:15:00,0,"2015-04-05","Sun",14,15,4
2015-04-05 14:30:00,0,"2015-04-05","Sun",14,30,4
2015-04-05 14:45:00,0,"2015-04-05","Sun",14,45,4
2015-04-05 15:00:00,0,"2015-04-05","Sun",15,0,4
2015-04-05 15:15:00,0,"2015-04-05","Sun",15,15,4
2015-04-05 15:30:00,0,"2015-04-05","Sun",15,30,4
2015-04-05 15:45:00,0,"2015-04-05","Sun",15,45,4
2015-04-05 16:00:00,0,"2015-04-05","Sun",16,0,4
2015-04-05 16:15:00,0,"2015-04-05","Sun",16,15,4
2015-04-05 16:30:00,0,"2015-04-05","Sun",16,30,4
2015-04-05 16:45:00,0,"2015-04-05","Sun",16,45,4
2015-04-05 17:00:00,0,"2015-04-05","Sun",17,0,4
2015-04-05 17:15:00,0,"2015-04-05","Sun",17,15,4
2015-04-05 17:30:00,0,"2015-04-05","Sun",17,30,4
2015-04-05 17:45:00,0,"2015-04-05","Sun",17,45,4
2015-04-05 18:00:00,0,"2015-04-05","Sun",18,0,4
2015-04-05 18:15:00,0,"2015-04-05","Sun",18,15,4
2015-04-05 18:30:00,0,"2015-04-05","Sun",18,30,4
2015-04-05 18:45:00,0,"2015-04-05","Sun",18,45,4
2015-04-05 19:00:00,0,"2015-04-05","Sun",19,0,4
2015-04-05 19:15:00,0,"2015-04-05","Sun",19,15,4
2015-04-05 19:30:00,0,"2015-04-05","Sun",19,30,4
2015-04-05 19:45:00,0,"2015-04-05","Sun",19,45,4
2015-04-05 20:00:00,0,"2015-04-05","Sun",20,0,4
2015-04-05 20:15:00,0,"2015-04-05","Sun",20,15,4
2015-04-05 20:30:00,0,"2015-04-05","Sun",20,30,4
2015-04-05 20:45:00,0,"2015-04-05","Sun",20,45,4
2015-04-05 21:00:00,0,"2015-04-05","Sun",21,0,4
2015-04-05 21:15:00,0,"2015-04-05","Sun",21,15,4
2015-04-05 21:30:00,0,"2015-04-05","Sun",21,30,4
2015-04-05 21:45:00,0,"2015-04-05","Sun",21,45,4
2015-04-05 22:00:00,0,"2015-04-05","Sun",22,0,4
2015-04-05 22:15:00,0,"2015-04-05","Sun",22,15,4
2015-04-05 22:30:00,0,"2015-04-05","Sun",22,30,4
2015-04-05 22:45:00,0,"2015-04-05","Sun",22,45,4
2015-04-05 23:00:00,0,"2015-04-05","Sun",23,0,4
2015-04-05 23:15:00,0,"2015-04-05","Sun",23,15,4
2015-04-05 23:30:00,0,"2015-04-05","Sun",23,30,4
2015-04-05 23:45:00,0,"2015-04-05","Sun",23,45,4
2015-04-06 00:00:00,0,"2015-04-06","Mon",0,0,4
2015-04-06 00:15:00,0,"2015-04-06","Mon",0,15,4
2015-04-06 00:30:00,0,"2015-04-06","Mon",0,30,4
2015-04-06 00:45:00,0,"2015-04-06","Mon",0,45,4
2015-04-06 01:00:00,0,"2015-04-06","Mon",1,0,4
2015-04-06 01:15:00,0,"2015-04-06","Mon",1,15,4
2015-04-06 01:30:00,0,"2015-04-06","Mon",1,30,4
2015-04-06 01:45:00,0,"2015-04-06","Mon",1,45,4
2015-04-06 02:00:00,0,"2015-04-06","Mon",2,0,4
2015-04-06 02:15:00,0,"2015-04-06","Mon",2,15,4
2015-04-06 02:30:00,0,"2015-04-06","Mon",2,30,4
2015-04-06 02:45:00,0,"2015-04-06","Mon",2,45,4
2015-04-06 03:00:00,0,"2015-04-06","Mon",3,0,4
2015-04-06 03:15:00,0,"2015-04-06","Mon",3,15,4
2015-04-06 03:30:00,0,"2015-04-06","Mon",3,30,4
2015-04-06 03:45:00,0,"2015-04-06","Mon",3,45,4
2015-04-06 04:00:00,0,"2015-04-06","Mon",4,0,4
2015-04-06 04:15:00,0,"2015-04-06","Mon",4,15,4
2015-04-06 04:30:00,0,"2015-04-06","Mon",4,30,4
2015-04-06 04:45:00,0,"2015-04-06","Mon",4,45,4
2015-04-06 05:00:00,0,"2015-04-06","Mon",5,0,4
2015-04-06 05:15:00,0,"2015-04-06","Mon",5,15,4
2015-04-06 05:30:00,0,"2015-04-06","Mon",5,30,4
2015-04-06 05:45:00,0,"2015-04-06","Mon",5,45,4
2015-04-06 06:00:00,0,"2015-04-06","Mon",6,0,4
2015-04-06 06:15:00,0,"2015-04-06","Mon",6,15,4
2015-04-06 06:30:00,0,"2015-04-06","Mon",6,30,4
2015-04-06 06:45:00,0,"2015-04-06","Mon",6,45,4
2015-04-06 07:00:00,0,"2015-04-06","Mon",7,0,4
2015-04-06 07:15:00,0,"2015-04-06","Mon",7,15,4
2015-04-06 07:30:00,0,"2015-04-06","Mon",7,30,4
2015-04-06 07:45:00,0,"2015-04-06","Mon",7,45,4
2015-04-06 08:00:00,0,"2015-04-06","Mon",8,0,4
2015-04-06 08:15:00,0,"2015-04-06","Mon",8,15,4
2015-04-06 08:30:00,0,"2015-04-06","Mon",8,30,4
2015-04-06 08:45:00,0,"2015-04-06","Mon",8,45,4
2015-04-06 09:00:00,0,"2015-04-06","Mon",9,0,4
2015-04-06 09:15:00,0,"2015-04-06","Mon",9,15,4
2015-04-06 09:30:00,0,"2015-04-06","Mon",9,30,4
2015-04-06 09:45:00,0,"2015-04-06","Mon",9,45,4
2015-04-06 10:00:00,0,"2015-04-06","Mon",10,0,4
2015-04-06 10:15:00,0,"2015-04-06","Mon",10,15,4
2015-04-06 10:30:00,0,"2015-04-06","Mon",10,30,4
2015-04-06 10:45:00,0,"2015-04-06","Mon",10,45,4
2015-04-06 11:00:00,0,"2015-04-06","Mon",11,0,4
2015-04-06 11:15:00,0,"2015-04-06","Mon",11,15,4
2015-04-06 11:30:00,0,"2015-04-06","Mon",11,30,4
2015-04-06 11:45:00,0,"2015-04-06","Mon",11,45,4
2015-04-06 12:00:00,0,"2015-04-06","Mon",12,0,4
2015-04-06 12:15:00,0,"2015-04-06","Mon",12,15,4
2015-04-06 12:30:00,0,"2015-04-06","Mon",12,30,4
2015-04-06 12:45:00,0,"2015-04-06","Mon",12,45,4
2015-04-06 13:00:00,0,"2015-04-06","Mon",13,0,4
2015-04-06 13:15:00,0,"2015-04-06","Mon",13,15,4
2015-04-06 13:30:00,0,"2015-04-06","Mon",13,30,4
2015-04-06 13:45:00,0,"2015-04-06","Mon",13,45,4
2015-04-06 14:00:00,0,"2015-04-06","Mon",14,0,4
2015-04-06 14:15:00,0,"2015-04-06","Mon",14,15,4
2015-04-06 14:30:00,0,"2015-04-06","Mon",14,30,4
2015-04-06 14:45:00,0,"2015-04-06","Mon",14,45,4
2015-04-06 15:00:00,0,"2015-04-06","Mon",15,0,4
2015-04-06 15:15:00,0,"2015-04-06","Mon",15,15,4
2015-04-06 15:30:00,0,"2015-04-06","Mon",15,30,4
2015-04-06 15:45:00,0,"2015-04-06","Mon",15,45,4
2015-04-06 16:00:00,0,"2015-04-06","Mon",16,0,4
2015-04-06 16:15:00,0,"2015-04-06","Mon",16,15,4
2015-04-06 16:30:00,0,"2015-04-06","Mon",16,30,4
2015-04-06 16:45:00,0,"2015-04-06","Mon",16,45,4
2015-04-06 17:00:00,0,"2015-04-06","Mon",17,0,4
2015-04-06 17:15:00,0,"2015-04-06","Mon",17,15,4
2015-04-06 17:30:00,0,"2015-04-06","Mon",17,30,4
2015-04-06 17:45:00,0,"2015-04-06","Mon",17,45,4
2015-04-06 18:00:00,0,"2015-04-06","Mon",18,0,4
2015-04-06 18:15:00,0,"2015-04-06","Mon",18,15,4
2015-04-06 18:30:00,0,"2015-04-06","Mon",18,30,4
2015-04-06 18:45:00,0,"2015-04-06","Mon",18,45,4
2015-04-06 19:00:00,0,"2015-04-06","Mon",19,0,4
2015-04-06 19:15:00,0,"2015-04-06","Mon",19,15,4
2015-04-06 19:30:00,0,"2015-04-06","Mon",19,30,4
2015-04-06 19:45:00,0,"2015-04-06","Mon",19,45,4
2015-04-06 20:00:00,0,"2015-04-06","Mon",20,0,4
2015-04-06 20:15:00,0,"2015-04-06","Mon",20,15,4
2015-04-06 20:30:00,0,"2015-04-06","Mon",20,30,4
2015-04-06 20:45:00,0,"2015-04-06","Mon",20,45,4
2015-04-06 21:00:00,0,"2015-04-06","Mon",21,0,4
2015-04-06 21:15:00,0,"2015-04-06","Mon",21,15,4
2015-04-06 21:30:00,0,"2015-04-06","Mon",21,30,4
2015-04-06 21:45:00,0,"2015-04-06","Mon",21,45,4
2015-04-06 22:00:00,0,"2015-04-06","Mon",22,0,4
2015-04-06 22:15:00,0,"2015-04-06","Mon",22,15,4
2015-04-06 22:30:00,0,"2015-04-06","Mon",22,30,4
2015-04-06 22:45:00,0,"2015-04-06","Mon",22,45,4
2015-04-06 23:00:00,0,"2015-04-06","Mon",23,0,4
2015-04-06 23:15:00,0,"2015-04-06","Mon",23,15,4
2015-04-06 23:30:00,0,"2015-04-06","Mon",23,30,4
2015-04-06 23:45:00,0,"2015-04-06","Mon",23,45,4
2015-04-07 00:00:00,0,"2015-04-07","Tues",0,0,4
2015-04-07 00:15:00,0,"2015-04-07","Tues",0,15,4
2015-04-07 00:30:00,0,"2015-04-07","Tues",0,30,4
2015-04-07 00:45:00,0,"2015-04-07","Tues",0,45,4
2015-04-07 01:00:00,0,"2015-04-07","Tues",1,0,4
2015-04-07 01:15:00,0,"2015-04-07","Tues",1,15,4
2015-04-07 01:30:00,0,"2015-04-07","Tues",1,30,4
2015-04-07 01:45:00,0,"2015-04-07","Tues",1,45,4
2015-04-07 02:00:00,0,"2015-04-07","Tues",2,0,4
2015-04-07 02:15:00,0,"2015-04-07","Tues",2,15,4
2015-04-07 02:30:00,0,"2015-04-07","Tues",2,30,4
2015-04-07 02:45:00,0,"2015-04-07","Tues",2,45,4
2015-04-07 03:00:00,0,"2015-04-07","Tues",3,0,4
2015-04-07 03:15:00,0,"2015-04-07","Tues",3,15,4
2015-04-07 03:30:00,0,"2015-04-07","Tues",3,30,4
2015-04-07 03:45:00,0,"2015-04-07","Tues",3,45,4
2015-04-07 04:00:00,0,"2015-04-07","Tues",4,0,4
2015-04-07 04:15:00,0,"2015-04-07","Tues",4,15,4
2015-04-07 04:30:00,0,"2015-04-07","Tues",4,30,4
2015-04-07 04:45:00,0,"2015-04-07","Tues",4,45,4
2015-04-07 05:00:00,0,"2015-04-07","Tues",5,0,4
2015-04-07 05:15:00,0,"2015-04-07","Tues",5,15,4
2015-04-07 05:30:00,0,"2015-04-07","Tues",5,30,4
2015-04-07 05:45:00,0,"2015-04-07","Tues",5,45,4
2015-04-07 06:00:00,0,"2015-04-07","Tues",6,0,4
2015-04-07 06:15:00,0,"2015-04-07","Tues",6,15,4
2015-04-07 06:30:00,0,"2015-04-07","Tues",6,30,4
2015-04-07 06:45:00,0,"2015-04-07","Tues",6,45,4
2015-04-07 07:00:00,0,"2015-04-07","Tues",7,0,4
2015-04-07 07:15:00,0,"2015-04-07","Tues",7,15,4
2015-04-07 07:30:00,0,"2015-04-07","Tues",7,30,4
2015-04-07 07:45:00,0,"2015-04-07","Tues",7,45,4
2015-04-07 08:00:00,0,"2015-04-07","Tues",8,0,4
2015-04-07 08:15:00,0,"2015-04-07","Tues",8,15,4
2015-04-07 08:30:00,0,"2015-04-07","Tues",8,30,4
2015-04-07 08:45:00,0,"2015-04-07","Tues",8,45,4
2015-04-07 09:00:00,0,"2015-04-07","Tues",9,0,4
2015-04-07 09:15:00,0,"2015-04-07","Tues",9,15,4
2015-04-07 09:30:00,0,"2015-04-07","Tues",9,30,4
2015-04-07 09:45:00,0,"2015-04-07","Tues",9,45,4
2015-04-07 10:00:00,0,"2015-04-07","Tues",10,0,4
2015-04-07 10:15:00,0,"2015-04-07","Tues",10,15,4
2015-04-07 10:30:00,0,"2015-04-07","Tues",10,30,4
2015-04-07 10:45:00,0,"2015-04-07","Tues",10,45,4
2015-04-07 11:00:00,0,"2015-04-07","Tues",11,0,4
2015-04-07 11:15:00,0,"2015-04-07","Tues",11,15,4
2015-04-07 11:30:00,0,"2015-04-07","Tues",11,30,4
2015-04-07 11:45:00,0,"2015-04-07","Tues",11,45,4
2015-04-07 12:00:00,0,"2015-04-07","Tues",12,0,4
2015-04-07 12:15:00,0,"2015-04-07","Tues",12,15,4
2015-04-07 12:30:00,0,"2015-04-07","Tues",12,30,4
2015-04-07 12:45:00,0,"2015-04-07","Tues",12,45,4
2015-04-07 13:00:00,0,"2015-04-07","Tues",13,0,4
2015-04-07 13:15:00,0,"2015-04-07","Tues",13,15,4
2015-04-07 13:30:00,0,"2015-04-07","Tues",13,30,4
2015-04-07 13:45:00,0,"2015-04-07","Tues",13,45,4
2015-04-07 14:00:00,0,"2015-04-07","Tues",14,0,4
2015-04-07 14:15:00,0,"2015-04-07","Tues",14,15,4
2015-04-07 14:30:00,0,"2015-04-07","Tues",14,30,4
2015-04-07 14:45:00,0,"2015-04-07","Tues",14,45,4
2015-04-07 15:00:00,0,"2015-04-07","Tues",15,0,4
2015-04-07 15:15:00,0,"2015-04-07","Tues",15,15,4
2015-04-07 15:30:00,0,"2015-04-07","Tues",15,30,4
2015-04-07 15:45:00,0,"2015-04-07","Tues",15,45,4
2015-04-07 16:00:00,0,"2015-04-07","Tues",16,0,4
2015-04-07 16:15:00,0,"2015-04-07","Tues",16,15,4
2015-04-07 16:30:00,0,"2015-04-07","Tues",16,30,4
2015-04-07 16:45:00,0,"2015-04-07","Tues",16,45,4
2015-04-07 17:00:00,0,"2015-04-07","Tues",17,0,4
2015-04-07 17:15:00,0,"2015-04-07","Tues",17,15,4
2015-04-07 17:30:00,0,"2015-04-07","Tues",17,30,4
2015-04-07 17:45:00,0,"2015-04-07","Tues",17,45,4
2015-04-07 18:00:00,0,"2015-04-07","Tues",18,0,4
2015-04-07 18:15:00,0,"2015-04-07","Tues",18,15,4
2015-04-07 18:30:00,0,"2015-04-07","Tues",18,30,4
2015-04-07 18:45:00,0,"2015-04-07","Tues",18,45,4
2015-04-07 19:00:00,0,"2015-04-07","Tues",19,0,4
2015-04-07 19:15:00,0,"2015-04-07","Tues",19,15,4
2015-04-07 19:30:00,0,"2015-04-07","Tues",19,30,4
2015-04-07 19:45:00,0,"2015-04-07","Tues",19,45,4
2015-04-07 20:00:00,0,"2015-04-07","Tues",20,0,4
2015-04-07 20:15:00,0,"2015-04-07","Tues",20,15,4
2015-04-07 20:30:00,0,"2015-04-07","Tues",20,30,4
2015-04-07 20:45:00,0,"2015-04-07","Tues",20,45,4
2015-04-07 21:00:00,0,"2015-04-07","Tues",21,0,4
2015-04-07 21:15:00,0,"2015-04-07","Tues",21,15,4
2015-04-07 21:30:00,0,"2015-04-07","Tues",21,30,4
2015-04-07 21:45:00,0,"2015-04-07","Tues",21,45,4
2015-04-07 22:00:00,0,"2015-04-07","Tues",22,0,4
2015-04-07 22:15:00,0,"2015-04-07","Tues",22,15,4
2015-04-07 22:30:00,0,"2015-04-07","Tues",22,30,4
2015-04-07 22:45:00,0,"2015-04-07","Tues",22,45,4
2015-04-07 23:00:00,0,"2015-04-07","Tues",23,0,4
2015-04-07 23:15:00,0,"2015-04-07","Tues",23,15,4
2015-04-07 23:30:00,0,"2015-04-07","Tues",23,30,4
2015-04-07 23:45:00,0,"2015-04-07","Tues",23,45,4
2015-04-08 00:00:00,0,"2015-04-08","Wed",0,0,4
2015-04-08 00:15:00,0,"2015-04-08","Wed",0,15,4
2015-04-08 00:30:00,0,"2015-04-08","Wed",0,30,4
2015-04-08 00:45:00,0,"2015-04-08","Wed",0,45,4
2015-04-08 01:00:00,0,"2015-04-08","Wed",1,0,4
2015-04-08 01:15:00,0,"2015-04-08","Wed",1,15,4
2015-04-08 01:30:00,0,"2015-04-08","Wed",1,30,4
2015-04-08 01:45:00,0,"2015-04-08","Wed",1,45,4
2015-04-08 02:00:00,0,"2015-04-08","Wed",2,0,4
2015-04-08 02:15:00,0,"2015-04-08","Wed",2,15,4
2015-04-08 02:30:00,0,"2015-04-08","Wed",2,30,4
2015-04-08 02:45:00,0,"2015-04-08","Wed",2,45,4
2015-04-08 03:00:00,0,"2015-04-08","Wed",3,0,4
2015-04-08 03:15:00,0,"2015-04-08","Wed",3,15,4
2015-04-08 03:30:00,0,"2015-04-08","Wed",3,30,4
2015-04-08 03:45:00,0,"2015-04-08","Wed",3,45,4
2015-04-08 04:00:00,0,"2015-04-08","Wed",4,0,4
2015-04-08 04:15:00,0,"2015-04-08","Wed",4,15,4
2015-04-08 04:30:00,0,"2015-04-08","Wed",4,30,4
2015-04-08 04:45:00,0,"2015-04-08","Wed",4,45,4
2015-04-08 05:00:00,0,"2015-04-08","Wed",5,0,4
2015-04-08 05:15:00,0,"2015-04-08","Wed",5,15,4
2015-04-08 05:30:00,0,"2015-04-08","Wed",5,30,4
2015-04-08 05:45:00,0,"2015-04-08","Wed",5,45,4
2015-04-08 06:00:00,0,"2015-04-08","Wed",6,0,4
2015-04-08 06:15:00,0,"2015-04-08","Wed",6,15,4
2015-04-08 06:30:00,0,"2015-04-08","Wed",6,30,4
2015-04-08 06:45:00,0,"2015-04-08","Wed",6,45,4
2015-04-08 07:00:00,0,"2015-04-08","Wed",7,0,4
2015-04-08 07:15:00,0,"2015-04-08","Wed",7,15,4
2015-04-08 07:30:00,0,"2015-04-08","Wed",7,30,4
2015-04-08 07:45:00,0,"2015-04-08","Wed",7,45,4
2015-04-08 08:00:00,0,"2015-04-08","Wed",8,0,4
2015-04-08 08:15:00,0,"2015-04-08","Wed",8,15,4
2015-04-08 08:30:00,0,"2015-04-08","Wed",8,30,4
2015-04-08 08:45:00,0,"2015-04-08","Wed",8,45,4
2015-04-08 09:00:00,0,"2015-04-08","Wed",9,0,4
2015-04-08 09:15:00,0,"2015-04-08","Wed",9,15,4
2015-04-08 09:30:00,0,"2015-04-08","Wed",9,30,4
2015-04-08 09:45:00,0,"2015-04-08","Wed",9,45,4
2015-04-08 10:00:00,0,"2015-04-08","Wed",10,0,4
2015-04-08 10:15:00,0,"2015-04-08","Wed",10,15,4
2015-04-08 10:30:00,0,"2015-04-08","Wed",10,30,4
2015-04-08 10:45:00,0,"2015-04-08","Wed",10,45,4
2015-04-08 11:00:00,0,"2015-04-08","Wed",11,0,4
2015-04-08 11:15:00,0,"2015-04-08","Wed",11,15,4
2015-04-08 11:30:00,0,"2015-04-08","Wed",11,30,4
2015-04-08 11:45:00,0,"2015-04-08","Wed",11,45,4
2015-04-08 12:00:00,0,"2015-04-08","Wed",12,0,4
2015-04-08 12:15:00,0,"2015-04-08","Wed",12,15,4
2015-04-08 12:30:00,0,"2015-04-08","Wed",12,30,4
2015-04-08 12:45:00,0,"2015-04-08","Wed",12,45,4
2015-04-08 13:00:00,0,"2015-04-08","Wed",13,0,4
2015-04-08 13:15:00,0,"2015-04-08","Wed",13,15,4
2015-04-08 13:30:00,0,"2015-04-08","Wed",13,30,4
2015-04-08 13:45:00,0,"2015-04-08","Wed",13,45,4
2015-04-08 14:00:00,0,"2015-04-08","Wed",14,0,4
2015-04-08 14:15:00,0,"2015-04-08","Wed",14,15,4
2015-04-08 14:30:00,0,"2015-04-08","Wed",14,30,4
2015-04-08 14:45:00,0,"2015-04-08","Wed",14,45,4
2015-04-08 15:00:00,0,"2015-04-08","Wed",15,0,4
2015-04-08 15:15:00,0,"2015-04-08","Wed",15,15,4
2015-04-08 15:30:00,0,"2015-04-08","Wed",15,30,4
2015-04-08 15:45:00,0,"2015-04-08","Wed",15,45,4
2015-04-08 16:00:00,0,"2015-04-08","Wed",16,0,4
2015-04-08 16:15:00,0,"2015-04-08","Wed",16,15,4
2015-04-08 16:30:00,0,"2015-04-08","Wed",16,30,4
2015-04-08 16:45:00,0,"2015-04-08","Wed",16,45,4
2015-04-08 17:00:00,0,"2015-04-08","Wed",17,0,4
2015-04-08 17:15:00,0,"2015-04-08","Wed",17,15,4
2015-04-08 17:30:00,0,"2015-04-08","Wed",17,30,4
2015-04-08 17:45:00,0,"2015-04-08","Wed",17,45,4
2015-04-08 18:00:00,0,"2015-04-08","Wed",18,0,4
2015-04-08 18:15:00,0,"2015-04-08","Wed",18,15,4
2015-04-08 18:30:00,0,"2015-04-08","Wed",18,30,4
2015-04-08 18:45:00,0,"2015-04-08","Wed",18,45,4
2015-04-08 19:00:00,0,"2015-04-08","Wed",19,0,4
2015-04-08 19:15:00,0,"2015-04-08","Wed",19,15,4
