"","time","steps","date","wday","hour","minute","month"
"14056",2015-05-27 09:45:00,435,"2015-05-27","Wed",9,45,5
"14057",2015-05-27 10:00:00,0,"2015-05-27","Wed",10,0,5
"14058",2015-05-27 10:15:00,0,"2015-05-27","Wed",10,15,5
"14059",2015-05-27 10:30:00,203,"2015-05-27","Wed",10,30,5
"14060",2015-05-27 10:45:00,0,"2015-05-27","Wed",10,45,5
"14061",2015-05-27 11:00:00,0,"2015-05-27","Wed",11,0,5
"14062",2015-05-27 11:15:00,0,"2015-05-27","Wed",11,15,5
"14063",2015-05-27 11:30:00,0,"2015-05-27","Wed",11,30,5
"14064",2015-05-27 11:45:00,0,"2015-05-27","Wed",11,45,5
"14065",2015-05-27 12:00:00,0,"2015-05-27","Wed",12,0,5
"14066",2015-05-27 12:15:00,584,"2015-05-27","Wed",12,15,5
"14067",2015-05-27 12:30:00,646,"2015-05-27","Wed",12,30,5
"14068",2015-05-27 12:45:00,0,"2015-05-27","Wed",12,45,5
"14069",2015-05-27 13:00:00,0,"2015-05-27","Wed",13,0,5
"14070",2015-05-27 13:15:00,0,"2015-05-27","Wed",13,15,5
"14071",2015-05-27 13:30:00,0,"2015-05-27","Wed",13,30,5
"14072",2015-05-27 13:45:00,6,"2015-05-27","Wed",13,45,5
"14073",2015-05-27 14:00:00,276,"2015-05-27","Wed",14,0,5
"14074",2015-05-27 14:15:00,189,"2015-05-27","Wed",14,15,5
"14075",2015-05-27 14:30:00,949,"2015-05-27","Wed",14,30,5
"14076",2015-05-27 14:45:00,20,"2015-05-27","Wed",14,45,5
"14077",2015-05-27 15:00:00,0,"2015-05-27","Wed",15,0,5
"14078",2015-05-27 15:15:00,55,"2015-05-27","Wed",15,15,5
"14079",2015-05-27 15:30:00,0,"2015-05-27","Wed",15,30,5
"14080",2015-05-27 15:45:00,0,"2015-05-27","Wed",15,45,5
"14081",2015-05-27 16:00:00,0,"2015-05-27","Wed",16,0,5
"14082",2015-05-27 16:15:00,215,"2015-05-27","Wed",16,15,5
"14083",2015-05-27 16:30:00,396,"2015-05-27","Wed",16,30,5
"14084",2015-05-27 16:45:00,140,"2015-05-27","Wed",16,45,5
"14085",2015-05-27 17:00:00,97,"2015-05-27","Wed",17,0,5
"14086",2015-05-27 17:15:00,190,"2015-05-27","Wed",17,15,5
"14087",2015-05-27 17:30:00,42,"2015-05-27","Wed",17,30,5
"14088",2015-05-27 17:45:00,0,"2015-05-27","Wed",17,45,5
"14089",2015-05-27 18:00:00,23,"2015-05-27","Wed",18,0,5
"14090",2015-05-27 18:15:00,122,"2015-05-27","Wed",18,15,5
"14091",2015-05-27 18:30:00,79,"2015-05-27","Wed",18,30,5
"14092",2015-05-27 18:45:00,157,"2015-05-27","Wed",18,45,5
"14093",2015-05-27 19:00:00,0,"2015-05-27","Wed",19,0,5
"14094",2015-05-27 19:15:00,99,"2015-05-27","Wed",19,15,5
"14095",2015-05-27 19:30:00,82,"2015-05-27","Wed",19,30,5
"14096",2015-05-27 19:45:00,53,"2015-05-27","Wed",19,45,5
"14097",2015-05-27 20:00:00,54,"2015-05-27","Wed",20,0,5
"14098",2015-05-27 20:15:00,50,"2015-05-27","Wed",20,15,5
"14099",2015-05-27 20:30:00,0,"2015-05-27","Wed",20,30,5
"14100",2015-05-27 20:45:00,66,"2015-05-27","Wed",20,45,5
"14101",2015-05-27 21:00:00,0,"2015-05-27","Wed",21,0,5
"14102",2015-05-27 21:15:00,0,"2015-05-27","Wed",21,15,5
"14103",2015-05-27 21:30:00,0,"2015-05-27","Wed",21,30,5
"14104",2015-05-27 21:45:00,14,"2015-05-27","Wed",21,45,5
"14105",2015-05-27 22:00:00,21,"2015-05-27","Wed",22,0,5
"14106",2015-05-27 22:15:00,26,"2015-05-27","Wed",22,15,5
"14107",2015-05-27 22:30:00,39,"2015-05-27","Wed",22,30,5
"14108",2015-05-27 22:45:00,0,"2015-05-27","Wed",22,45,5
"14109",2015-05-27 23:00:00,0,"2015-05-27","Wed",23,0,5
"14110",2015-05-27 23:15:00,0,"2015-05-27","Wed",23,15,5
"14111",2015-05-27 23:30:00,0,"2015-05-27","Wed",23,30,5
"14112",2015-05-27 23:45:00,0,"2015-05-27","Wed",23,45,5
"14113",2015-05-28 00:00:00,0,"2015-05-28","Thurs",0,0,5
"14114",2015-05-28 00:15:00,0,"2015-05-28","Thurs",0,15,5
"14115",2015-05-28 00:30:00,0,"2015-05-28","Thurs",0,30,5
"14116",2015-05-28 00:45:00,0,"2015-05-28","Thurs",0,45,5
"14117",2015-05-28 01:00:00,0,"2015-05-28","Thurs",1,0,5
"14118",2015-05-28 01:15:00,0,"2015-05-28","Thurs",1,15,5
"14119",2015-05-28 01:30:00,0,"2015-05-28","Thurs",1,30,5
"14120",2015-05-28 01:45:00,0,"2015-05-28","Thurs",1,45,5
"14121",2015-05-28 02:00:00,0,"2015-05-28","Thurs",2,0,5
"14122",2015-05-28 02:15:00,0,"2015-05-28","Thurs",2,15,5
"14123",2015-05-28 02:30:00,0,"2015-05-28","Thurs",2,30,5
"14124",2015-05-28 02:45:00,0,"2015-05-28","Thurs",2,45,5
"14125",2015-05-28 03:00:00,0,"2015-05-28","Thurs",3,0,5
"14126",2015-05-28 03:15:00,0,"2015-05-28","Thurs",3,15,5
"14127",2015-05-28 03:30:00,0,"2015-05-28","Thurs",3,30,5
"14128",2015-05-28 03:45:00,0,"2015-05-28","Thurs",3,45,5
"14129",2015-05-28 04:00:00,0,"2015-05-28","Thurs",4,0,5
"14130",2015-05-28 04:15:00,0,"2015-05-28","Thurs",4,15,5
"14131",2015-05-28 04:30:00,0,"2015-05-28","Thurs",4,30,5
"14132",2015-05-28 04:45:00,0,"2015-05-28","Thurs",4,45,5
"14133",2015-05-28 05:00:00,0,"2015-05-28","Thurs",5,0,5
"14134",2015-05-28 05:15:00,0,"2015-05-28","Thurs",5,15,5
"14135",2015-05-28 05:30:00,0,"2015-05-28","Thurs",5,30,5
"14136",2015-05-28 05:45:00,0,"2015-05-28","Thurs",5,45,5
"14137",2015-05-28 06:00:00,0,"2015-05-28","Thurs",6,0,5
"14138",2015-05-28 06:15:00,0,"2015-05-28","Thurs",6,15,5
"14139",2015-05-28 06:30:00,0,"2015-05-28","Thurs",6,30,5
"14140",2015-05-28 06:45:00,0,"2015-05-28","Thurs",6,45,5
"14141",2015-05-28 07:00:00,0,"2015-05-28","Thurs",7,0,5
"14142",2015-05-28 07:15:00,38,"2015-05-28","Thurs",7,15,5
"14143",2015-05-28 07:30:00,51,"2015-05-28","Thurs",7,30,5
"14144",2015-05-28 07:45:00,0,"2015-05-28","Thurs",7,45,5
"14145",2015-05-28 08:00:00,81,"2015-05-28","Thurs",8,0,5
"14146",2015-05-28 08:15:00,0,"2015-05-28","Thurs",8,15,5
"14147",2015-05-28 08:30:00,0,"2015-05-28","Thurs",8,30,5
"14148",2015-05-28 08:45:00,0,"2015-05-28","Thurs",8,45,5
"14149",2015-05-28 09:00:00,429,"2015-05-28","Thurs",9,0,5
"14150",2015-05-28 09:15:00,570,"2015-05-28","Thurs",9,15,5
"14151",2015-05-28 09:30:00,425,"2015-05-28","Thurs",9,30,5
"14152",2015-05-28 09:45:00,39,"2015-05-28","Thurs",9,45,5
"14153",2015-05-28 10:00:00,0,"2015-05-28","Thurs",10,0,5
"14154",2015-05-28 10:15:00,0,"2015-05-28","Thurs",10,15,5
"14155",2015-05-28 10:30:00,0,"2015-05-28","Thurs",10,30,5
"14156",2015-05-28 10:45:00,829,"2015-05-28","Thurs",10,45,5
"14157",2015-05-28 11:00:00,184,"2015-05-28","Thurs",11,0,5
"14158",2015-05-28 11:15:00,65,"2015-05-28","Thurs",11,15,5
"14159",2015-05-28 11:30:00,67,"2015-05-28","Thurs",11,30,5
"14160",2015-05-28 11:45:00,415,"2015-05-28","Thurs",11,45,5
"14161",2015-05-28 12:00:00,911,"2015-05-28","Thurs",12,0,5
"14162",2015-05-28 12:15:00,0,"2015-05-28","Thurs",12,15,5
"14163",2015-05-28 12:30:00,0,"2015-05-28","Thurs",12,30,5
"14164",2015-05-28 12:45:00,0,"2015-05-28","Thurs",12,45,5
"14165",2015-05-28 13:00:00,998,"2015-05-28","Thurs",13,0,5
"14166",2015-05-28 13:15:00,175,"2015-05-28","Thurs",13,15,5
"14167",2015-05-28 13:30:00,281,"2015-05-28","Thurs",13,30,5
"14168",2015-05-28 13:45:00,0,"2015-05-28","Thurs",13,45,5
"14169",2015-05-28 14:00:00,0,"2015-05-28","Thurs",14,0,5
"14170",2015-05-28 14:15:00,0,"2015-05-28","Thurs",14,15,5
"14171",2015-05-28 14:30:00,0,"2015-05-28","Thurs",14,30,5
"14172",2015-05-28 14:45:00,0,"2015-05-28","Thurs",14,45,5
"14173",2015-05-28 15:00:00,276,"2015-05-28","Thurs",15,0,5
"14174",2015-05-28 15:15:00,545,"2015-05-28","Thurs",15,15,5
"14175",2015-05-28 15:30:00,38,"2015-05-28","Thurs",15,30,5
"14176",2015-05-28 15:45:00,18,"2015-05-28","Thurs",15,45,5
"14177",2015-05-28 16:00:00,8,"2015-05-28","Thurs",16,0,5
"14178",2015-05-28 16:15:00,0,"2015-05-28","Thurs",16,15,5
"14179",2015-05-28 16:30:00,61,"2015-05-28","Thurs",16,30,5
"14180",2015-05-28 16:45:00,15,"2015-05-28","Thurs",16,45,5
"14181",2015-05-28 17:00:00,0,"2015-05-28","Thurs",17,0,5
"14182",2015-05-28 17:15:00,0,"2015-05-28","Thurs",17,15,5
"14183",2015-05-28 17:30:00,0,"2015-05-28","Thurs",17,30,5
"14184",2015-05-28 17:45:00,11,"2015-05-28","Thurs",17,45,5
"14185",2015-05-28 18:00:00,528,"2015-05-28","Thurs",18,0,5
"14186",2015-05-28 18:15:00,454,"2015-05-28","Thurs",18,15,5
"14187",2015-05-28 18:30:00,201,"2015-05-28","Thurs",18,30,5
"14188",2015-05-28 18:45:00,282,"2015-05-28","Thurs",18,45,5
"14189",2015-05-28 19:00:00,459,"2015-05-28","Thurs",19,0,5
"14190",2015-05-28 19:15:00,0,"2015-05-28","Thurs",19,15,5
"14191",2015-05-28 19:30:00,0,"2015-05-28","Thurs",19,30,5
"14192",2015-05-28 19:45:00,0,"2015-05-28","Thurs",19,45,5
"14193",2015-05-28 20:00:00,0,"2015-05-28","Thurs",20,0,5
"14194",2015-05-28 20:15:00,0,"2015-05-28","Thurs",20,15,5
"14195",2015-05-28 20:30:00,0,"2015-05-28","Thurs",20,30,5
"14196",2015-05-28 20:45:00,298,"2015-05-28","Thurs",20,45,5
"14197",2015-05-28 21:00:00,0,"2015-05-28","Thurs",21,0,5
"14198",2015-05-28 21:15:00,0,"2015-05-28","Thurs",21,15,5
"14199",2015-05-28 21:30:00,0,"2015-05-28","Thurs",21,30,5
"14200",2015-05-28 21:45:00,246,"2015-05-28","Thurs",21,45,5
"14201",2015-05-28 22:00:00,100,"2015-05-28","Thurs",22,0,5
"14202",2015-05-28 22:15:00,117,"2015-05-28","Thurs",22,15,5
"14203",2015-05-28 22:30:00,0,"2015-05-28","Thurs",22,30,5
"14204",2015-05-28 22:45:00,0,"2015-05-28","Thurs",22,45,5
"14205",2015-05-28 23:00:00,0,"2015-05-28","Thurs",23,0,5
"14206",2015-05-28 23:15:00,0,"2015-05-28","Thurs",23,15,5
"14207",2015-05-28 23:30:00,0,"2015-05-28","Thurs",23,30,5
"14208",2015-05-28 23:45:00,0,"2015-05-28","Thurs",23,45,5
"14209",2015-05-29 00:00:00,0,"2015-05-29","Fri",0,0,5
"14210",2015-05-29 00:15:00,0,"2015-05-29","Fri",0,15,5
"14211",2015-05-29 00:30:00,0,"2015-05-29","Fri",0,30,5
"14212",2015-05-29 00:45:00,0,"2015-05-29","Fri",0,45,5
"14213",2015-05-29 01:00:00,0,"2015-05-29","Fri",1,0,5
"14214",2015-05-29 01:15:00,0,"2015-05-29","Fri",1,15,5
"14215",2015-05-29 01:30:00,0,"2015-05-29","Fri",1,30,5
"14216",2015-05-29 01:45:00,0,"2015-05-29","Fri",1,45,5
"14217",2015-05-29 02:00:00,0,"2015-05-29","Fri",2,0,5
"14218",2015-05-29 02:15:00,0,"2015-05-29","Fri",2,15,5
"14219",2015-05-29 02:30:00,0,"2015-05-29","Fri",2,30,5
"14220",2015-05-29 02:45:00,0,"2015-05-29","Fri",2,45,5
"14221",2015-05-29 03:00:00,0,"2015-05-29","Fri",3,0,5
"14222",2015-05-29 03:15:00,0,"2015-05-29","Fri",3,15,5
"14223",2015-05-29 03:30:00,0,"2015-05-29","Fri",3,30,5
"14224",2015-05-29 03:45:00,0,"2015-05-29","Fri",3,45,5
"14225",2015-05-29 04:00:00,0,"2015-05-29","Fri",4,0,5
"14226",2015-05-29 04:15:00,0,"2015-05-29","Fri",4,15,5
"14227",2015-05-29 04:30:00,0,"2015-05-29","Fri",4,30,5
"14228",2015-05-29 04:45:00,0,"2015-05-29","Fri",4,45,5
"14229",2015-05-29 05:00:00,0,"2015-05-29","Fri",5,0,5
"14230",2015-05-29 05:15:00,0,"2015-05-29","Fri",5,15,5
"14231",2015-05-29 05:30:00,0,"2015-05-29","Fri",5,30,5
"14232",2015-05-29 05:45:00,0,"2015-05-29","Fri",5,45,5
"14233",2015-05-29 06:00:00,0,"2015-05-29","Fri",6,0,5
"14234",2015-05-29 06:15:00,0,"2015-05-29","Fri",6,15,5
"14235",2015-05-29 06:30:00,0,"2015-05-29","Fri",6,30,5
"14236",2015-05-29 06:45:00,0,"2015-05-29","Fri",6,45,5
"14237",2015-05-29 07:00:00,0,"2015-05-29","Fri",7,0,5
"14238",2015-05-29 07:15:00,239,"2015-05-29","Fri",7,15,5
"14239",2015-05-29 07:30:00,501,"2015-05-29","Fri",7,30,5
"14240",2015-05-29 07:45:00,26,"2015-05-29","Fri",7,45,5
"14241",2015-05-29 08:00:00,0,"2015-05-29","Fri",8,0,5
"14242",2015-05-29 08:15:00,0,"2015-05-29","Fri",8,15,5
"14243",2015-05-29 08:30:00,72,"2015-05-29","Fri",8,30,5
"14244",2015-05-29 08:45:00,343,"2015-05-29","Fri",8,45,5
"14245",2015-05-29 09:00:00,886,"2015-05-29","Fri",9,0,5
"14246",2015-05-29 09:15:00,6,"2015-05-29","Fri",9,15,5
"14247",2015-05-29 09:30:00,0,"2015-05-29","Fri",9,30,5
"14248",2015-05-29 09:45:00,0,"2015-05-29","Fri",9,45,5
"14249",2015-05-29 10:00:00,0,"2015-05-29","Fri",10,0,5
"14250",2015-05-29 10:15:00,961,"2015-05-29","Fri",10,15,5
"14251",2015-05-29 10:30:00,799,"2015-05-29","Fri",10,30,5
"14252",2015-05-29 10:45:00,0,"2015-05-29","Fri",10,45,5
"14253",2015-05-29 11:00:00,43,"2015-05-29","Fri",11,0,5
"14254",2015-05-29 11:15:00,29,"2015-05-29","Fri",11,15,5
"14255",2015-05-29 11:30:00,0,"2015-05-29","Fri",11,30,5
"14256",2015-05-29 11:45:00,0,"2015-05-29","Fri",11,45,5
"14257",2015-05-29 12:00:00,834,"2015-05-29","Fri",12,0,5
"14258",2015-05-29 12:15:00,87,"2015-05-29","Fri",12,15,5
"14259",2015-05-29 12:30:00,264,"2015-05-29","Fri",12,30,5
"14260",2015-05-29 12:45:00,565,"2015-05-29","Fri",12,45,5
"14261",2015-05-29 13:00:00,0,"2015-05-29","Fri",13,0,5
"14262",2015-05-29 13:15:00,0,"2015-05-29","Fri",13,15,5
"14263",2015-05-29 13:30:00,0,"2015-05-29","Fri",13,30,5
"14264",2015-05-29 13:45:00,0,"2015-05-29","Fri",13,45,5
"14265",2015-05-29 14:00:00,0,"2015-05-29","Fri",14,0,5
"14266",2015-05-29 14:15:00,0,"2015-05-29","Fri",14,15,5
"14267",2015-05-29 14:30:00,0,"2015-05-29","Fri",14,30,5
"14268",2015-05-29 14:45:00,46,"2015-05-29","Fri",14,45,5
"14269",2015-05-29 15:00:00,134,"2015-05-29","Fri",15,0,5
"14270",2015-05-29 15:15:00,0,"2015-05-29","Fri",15,15,5
"14271",2015-05-29 15:30:00,0,"2015-05-29","Fri",15,30,5
"14272",2015-05-29 15:45:00,493,"2015-05-29","Fri",15,45,5
"14273",2015-05-29 16:00:00,940,"2015-05-29","Fri",16,0,5
"14274",2015-05-29 16:15:00,815,"2015-05-29","Fri",16,15,5
"14275",2015-05-29 16:30:00,195,"2015-05-29","Fri",16,30,5
"14276",2015-05-29 16:45:00,0,"2015-05-29","Fri",16,45,5
"14277",2015-05-29 17:00:00,0,"2015-05-29","Fri",17,0,5
"14278",2015-05-29 17:15:00,127,"2015-05-29","Fri",17,15,5
"14279",2015-05-29 17:30:00,0,"2015-05-29","Fri",17,30,5
"14280",2015-05-29 17:45:00,54,"2015-05-29","Fri",17,45,5
"14281",2015-05-29 18:00:00,0,"2015-05-29","Fri",18,0,5
"14282",2015-05-29 18:15:00,64,"2015-05-29","Fri",18,15,5
"14283",2015-05-29 18:30:00,271,"2015-05-29","Fri",18,30,5
"14284",2015-05-29 18:45:00,21,"2015-05-29","Fri",18,45,5
"14285",2015-05-29 19:00:00,0,"2015-05-29","Fri",19,0,5
"14286",2015-05-29 19:15:00,8,"2015-05-29","Fri",19,15,5
"14287",2015-05-29 19:30:00,11,"2015-05-29","Fri",19,30,5
"14288",2015-05-29 19:45:00,238,"2015-05-29","Fri",19,45,5
"14289",2015-05-29 20:00:00,335,"2015-05-29","Fri",20,0,5
"14290",2015-05-29 20:15:00,99,"2015-05-29","Fri",20,15,5
"14291",2015-05-29 20:30:00,246,"2015-05-29","Fri",20,30,5
"14292",2015-05-29 20:45:00,32,"2015-05-29","Fri",20,45,5
"14293",2015-05-29 21:00:00,6,"2015-05-29","Fri",21,0,5
"14294",2015-05-29 21:15:00,49,"2015-05-29","Fri",21,15,5
"14295",2015-05-29 21:30:00,0,"2015-05-29","Fri",21,30,5
"14296",2015-05-29 21:45:00,26,"2015-05-29","Fri",21,45,5
"14297",2015-05-29 22:00:00,129,"2015-05-29","Fri",22,0,5
"14298",2015-05-29 22:15:00,57,"2015-05-29","Fri",22,15,5
"14299",2015-05-29 22:30:00,33,"2015-05-29","Fri",22,30,5
"14300",2015-05-29 22:45:00,326,"2015-05-29","Fri",22,45,5
"14301",2015-05-29 23:00:00,397,"2015-05-29","Fri",23,0,5
"14302",2015-05-29 23:15:00,10,"2015-05-29","Fri",23,15,5
"14303",2015-05-29 23:30:00,7,"2015-05-29","Fri",23,30,5
"14304",2015-05-29 23:45:00,0,"2015-05-29","Fri",23,45,5
"14305",2015-05-30 00:00:00,0,"2015-05-30","Sat",0,0,5
"14306",2015-05-30 00:15:00,20,"2015-05-30","Sat",0,15,5
"14307",2015-05-30 00:30:00,191,"2015-05-30","Sat",0,30,5
"14308",2015-05-30 00:45:00,0,"2015-05-30","Sat",0,45,5
"14309",2015-05-30 01:00:00,0,"2015-05-30","Sat",1,0,5
"14310",2015-05-30 01:15:00,0,"2015-05-30","Sat",1,15,5
"14311",2015-05-30 01:30:00,0,"2015-05-30","Sat",1,30,5
"14312",2015-05-30 01:45:00,0,"2015-05-30","Sat",1,45,5
"14313",2015-05-30 02:00:00,0,"2015-05-30","Sat",2,0,5
"14314",2015-05-30 02:15:00,0,"2015-05-30","Sat",2,15,5
"14315",2015-05-30 02:30:00,0,"2015-05-30","Sat",2,30,5
"14316",2015-05-30 02:45:00,0,"2015-05-30","Sat",2,45,5
"14317",2015-05-30 03:00:00,0,"2015-05-30","Sat",3,0,5
"14318",2015-05-30 03:15:00,0,"2015-05-30","Sat",3,15,5
"14319",2015-05-30 03:30:00,0,"2015-05-30","Sat",3,30,5
"14320",2015-05-30 03:45:00,0,"2015-05-30","Sat",3,45,5
"14321",2015-05-30 04:00:00,0,"2015-05-30","Sat",4,0,5
"14322",2015-05-30 04:15:00,0,"2015-05-30","Sat",4,15,5
"14323",2015-05-30 04:30:00,0,"2015-05-30","Sat",4,30,5
"14324",2015-05-30 04:45:00,0,"2015-05-30","Sat",4,45,5
"14325",2015-05-30 05:00:00,0,"2015-05-30","Sat",5,0,5
"14326",2015-05-30 05:15:00,0,"2015-05-30","Sat",5,15,5
"14327",2015-05-30 05:30:00,0,"2015-05-30","Sat",5,30,5
"14328",2015-05-30 05:45:00,0,"2015-05-30","Sat",5,45,5
"14329",2015-05-30 06:00:00,0,"2015-05-30","Sat",6,0,5
"14330",2015-05-30 06:15:00,0,"2015-05-30","Sat",6,15,5
"14331",2015-05-30 06:30:00,0,"2015-05-30","Sat",6,30,5
"14332",2015-05-30 06:45:00,0,"2015-05-30","Sat",6,45,5
"14333",2015-05-30 07:00:00,0,"2015-05-30","Sat",7,0,5
"14334",2015-05-30 07:15:00,0,"2015-05-30","Sat",7,15,5
"14335",2015-05-30 07:30:00,0,"2015-05-30","Sat",7,30,5
"14336",2015-05-30 07:45:00,0,"2015-05-30","Sat",7,45,5
"14337",2015-05-30 08:00:00,0,"2015-05-30","Sat",8,0,5
"14338",2015-05-30 08:15:00,0,"2015-05-30","Sat",8,15,5
"14339",2015-05-30 08:30:00,0,"2015-05-30","Sat",8,30,5
"14340",2015-05-30 08:45:00,0,"2015-05-30","Sat",8,45,5
"14341",2015-05-30 09:00:00,0,"2015-05-30","Sat",9,0,5
"14342",2015-05-30 09:15:00,166,"2015-05-30","Sat",9,15,5
"14343",2015-05-30 09:30:00,29,"2015-05-30","Sat",9,30,5
"14344",2015-05-30 09:45:00,126,"2015-05-30","Sat",9,45,5
"14345",2015-05-30 10:00:00,0,"2015-05-30","Sat",10,0,5
"14346",2015-05-30 10:15:00,0,"2015-05-30","Sat",10,15,5
"14347",2015-05-30 10:30:00,0,"2015-05-30","Sat",10,30,5
"14348",2015-05-30 10:45:00,0,"2015-05-30","Sat",10,45,5
"14349",2015-05-30 11:00:00,0,"2015-05-30","Sat",11,0,5
"14350",2015-05-30 11:15:00,0,"2015-05-30","Sat",11,15,5
"14351",2015-05-30 11:30:00,0,"2015-05-30","Sat",11,30,5
"14352",2015-05-30 11:45:00,0,"2015-05-30","Sat",11,45,5
"14353",2015-05-30 12:00:00,0,"2015-05-30","Sat",12,0,5
"14354",2015-05-30 12:15:00,27,"2015-05-30","Sat",12,15,5
"14355",2015-05-30 12:30:00,13,"2015-05-30","Sat",12,30,5
"14356",2015-05-30 12:45:00,42,"2015-05-30","Sat",12,45,5
"14357",2015-05-30 13:00:00,61,"2015-05-30","Sat",13,0,5
"14358",2015-05-30 13:15:00,0,"2015-05-30","Sat",13,15,5
"14359",2015-05-30 13:30:00,26,"2015-05-30","Sat",13,30,5
"14360",2015-05-30 13:45:00,25,"2015-05-30","Sat",13,45,5
"14361",2015-05-30 14:00:00,0,"2015-05-30","Sat",14,0,5
"14362",2015-05-30 14:15:00,0,"2015-05-30","Sat",14,15,5
"14363",2015-05-30 14:30:00,0,"2015-05-30","Sat",14,30,5
"14364",2015-05-30 14:45:00,0,"2015-05-30","Sat",14,45,5
"14365",2015-05-30 15:00:00,68,"2015-05-30","Sat",15,0,5
"14366",2015-05-30 15:15:00,0,"2015-05-30","Sat",15,15,5
"14367",2015-05-30 15:30:00,0,"2015-05-30","Sat",15,30,5
"14368",2015-05-30 15:45:00,0,"2015-05-30","Sat",15,45,5
"14369",2015-05-30 16:00:00,0,"2015-05-30","Sat",16,0,5
"14370",2015-05-30 16:15:00,0,"2015-05-30","Sat",16,15,5
"14371",2015-05-30 16:30:00,0,"2015-05-30","Sat",16,30,5
"14372",2015-05-30 16:45:00,52,"2015-05-30","Sat",16,45,5
"14373",2015-05-30 17:00:00,49,"2015-05-30","Sat",17,0,5
"14374",2015-05-30 17:15:00,70,"2015-05-30","Sat",17,15,5
"14375",2015-05-30 17:30:00,0,"2015-05-30","Sat",17,30,5
"14376",2015-05-30 17:45:00,0,"2015-05-30","Sat",17,45,5
"14377",2015-05-30 18:00:00,25,"2015-05-30","Sat",18,0,5
"14378",2015-05-30 18:15:00,217,"2015-05-30","Sat",18,15,5
"14379",2015-05-30 18:30:00,25,"2015-05-30","Sat",18,30,5
"14380",2015-05-30 18:45:00,0,"2015-05-30","Sat",18,45,5
"14381",2015-05-30 19:00:00,0,"2015-05-30","Sat",19,0,5
"14382",2015-05-30 19:15:00,198,"2015-05-30","Sat",19,15,5
"14383",2015-05-30 19:30:00,0,"2015-05-30","Sat",19,30,5
"14384",2015-05-30 19:45:00,12,"2015-05-30","Sat",19,45,5
"14385",2015-05-30 20:00:00,48,"2015-05-30","Sat",20,0,5
"14386",2015-05-30 20:15:00,37,"2015-05-30","Sat",20,15,5
"14387",2015-05-30 20:30:00,0,"2015-05-30","Sat",20,30,5
"14388",2015-05-30 20:45:00,10,"2015-05-30","Sat",20,45,5
"14389",2015-05-30 21:00:00,26,"2015-05-30","Sat",21,0,5
"14390",2015-05-30 21:15:00,1178,"2015-05-30","Sat",21,15,5
"14391",2015-05-30 21:30:00,289,"2015-05-30","Sat",21,30,5
"14392",2015-05-30 21:45:00,1197,"2015-05-30","Sat",21,45,5
"14393",2015-05-30 22:00:00,287,"2015-05-30","Sat",22,0,5
"14394",2015-05-30 22:15:00,30,"2015-05-30","Sat",22,15,5
"14395",2015-05-30 22:30:00,0,"2015-05-30","Sat",22,30,5
"14396",2015-05-30 22:45:00,7,"2015-05-30","Sat",22,45,5
"14397",2015-05-30 23:00:00,8,"2015-05-30","Sat",23,0,5
"14398",2015-05-30 23:15:00,0,"2015-05-30","Sat",23,15,5
"14399",2015-05-30 23:30:00,32,"2015-05-30","Sat",23,30,5
"14400",2015-05-30 23:45:00,299,"2015-05-30","Sat",23,45,5
"14401",2015-05-31 00:00:00,0,"2015-05-31","Sun",0,0,5
"14402",2015-05-31 00:15:00,0,"2015-05-31","Sun",0,15,5
"14403",2015-05-31 00:30:00,0,"2015-05-31","Sun",0,30,5
"14404",2015-05-31 00:45:00,0,"2015-05-31","Sun",0,45,5
"14405",2015-05-31 01:00:00,0,"2015-05-31","Sun",1,0,5
"14406",2015-05-31 01:15:00,0,"2015-05-31","Sun",1,15,5
"14407",2015-05-31 01:30:00,0,"2015-05-31","Sun",1,30,5
"14408",2015-05-31 01:45:00,0,"2015-05-31","Sun",1,45,5
"14409",2015-05-31 02:00:00,0,"2015-05-31","Sun",2,0,5
"14410",2015-05-31 02:15:00,0,"2015-05-31","Sun",2,15,5
"14411",2015-05-31 02:30:00,0,"2015-05-31","Sun",2,30,5
"14412",2015-05-31 02:45:00,0,"2015-05-31","Sun",2,45,5
"14413",2015-05-31 03:00:00,0,"2015-05-31","Sun",3,0,5
"14414",2015-05-31 03:15:00,0,"2015-05-31","Sun",3,15,5
"14415",2015-05-31 03:30:00,0,"2015-05-31","Sun",3,30,5
"14416",2015-05-31 03:45:00,0,"2015-05-31","Sun",3,45,5
"14417",2015-05-31 04:00:00,0,"2015-05-31","Sun",4,0,5
"14418",2015-05-31 04:15:00,0,"2015-05-31","Sun",4,15,5
"14419",2015-05-31 04:30:00,0,"2015-05-31","Sun",4,30,5
"14420",2015-05-31 04:45:00,0,"2015-05-31","Sun",4,45,5
"14421",2015-05-31 05:00:00,0,"2015-05-31","Sun",5,0,5
"14422",2015-05-31 05:15:00,0,"2015-05-31","Sun",5,15,5
"14423",2015-05-31 05:30:00,0,"2015-05-31","Sun",5,30,5
"14424",2015-05-31 05:45:00,0,"2015-05-31","Sun",5,45,5
"14425",2015-05-31 06:00:00,0,"2015-05-31","Sun",6,0,5
"14426",2015-05-31 06:15:00,0,"2015-05-31","Sun",6,15,5
"14427",2015-05-31 06:30:00,198,"2015-05-31","Sun",6,30,5
"14428",2015-05-31 06:45:00,64,"2015-05-31","Sun",6,45,5
"14429",2015-05-31 07:00:00,35,"2015-05-31","Sun",7,0,5
"14430",2015-05-31 07:15:00,392,"2015-05-31","Sun",7,15,5
